field,conf,M0,M1,M2,M3,W1,W2,W3
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_as_total_procured__mw__sr__as_caiso,0.021389484405517578,0.029977917671203613,0.04286503791809082,0.056889355182647705,dam_schedule__mw__load__tac_south,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_as_total_procured__mw__nr__as_caiso,0.002375960350036621,0.021490037441253662,0.03746110200881958,0.04670518636703491,actual_load__mw__azps,"actual_load__mw__azps,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__zp26__solar,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum"
rtpd_eim_transfer__mw__import__nevp__eldorado230,actual_load__mw__ca_iso_tac,-0.005653262138366699,0.03931236267089844,0.05622720718383789,0.06695032119750977,actual_renewable_generation__mw__zp26__solar,"actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__solar","actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__zp26__solar,rtpd_eim_transfer__mw__export__bcha__malin500"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_schedule__mw__generation__caiso_totals,-0.0018233060836791992,0.03377175331115723,0.05630135536193848,0.06693887710571289,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__zp26__solar,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","dam_renewable_forecast__mw__np15__solar,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_schedule__mw__import__caiso_totals,0.03592216968536377,0.04536551237106323,0.05976307392120361,0.06556016206741333,actual_load__mw__nevp,"dam_load_forecast__mw__sce_tac,actual_load__mw__bpat","actual_load__mw__nevp,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_schedule__mw__export__caiso_totals,0.00605928897857666,0.03180098533630371,0.05483829975128174,0.09977328777313232,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.19560444355010986,0.22201979160308838,0.23597824573516846,0.23597824573516846,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__np15__wind","actual_load__mw__pace,actual_renewable_generation__mw__np15__wind"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06625145673751831,0.08759582042694092,0.09547799825668335,0.12369316816329956,actual_renewable_generation__mw__np15__wind,"actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.047749102115631104,0.07376456260681152,0.0758635401725769,0.08372730016708374,actual_load__mw__pace,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__import__nevp__eldorado230,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.048111557960510254,0.0649687647819519,0.09024578332901001,0.1128656268119812,actual_load__mw__nevp,"dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_as_total_procured__mw__ru__as_caiso,0.033293843269348145,0.05037325620651245,0.06066906452178955,0.06744664907455444,actual_load__mw__nevp,"actual_load__mw__pace,actual_load__mw__bpat","actual_load__mw__pace,actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__np15__wind"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_as_total_procured__mw__rd__as_caiso,0.05042928457260132,0.07019060850143433,0.08359318971633911,0.08761674165725708,dam_load_forecast__mw__sce_tac,"dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__np15__wind","dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_as_total_procured__mw__sr__as_caiso,0.011256635189056396,0.023360252380371094,0.029239416122436523,0.046169400215148926,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__ca_iso_tac,actual_renewable_generation__mw__zp26__wind","dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500"
rtpd_eim_transfer__mw__import__nevp__eldorado230,dam_as_total_procured__mw__nr__as_caiso,0.001192629337310791,0.020076990127563477,0.02527862787246704,0.036180734634399414,actual_load__mw__pace,"actual_load__mw__nevp,actual_load__mw__bpat","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__solar,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
rtpd_eim_transfer__mw__export__srp__pvwest,actual_load__mw__ca_iso_tac,0.0,0.12058806419372559,0.12956857681274414,0.13558757305145264,actual_renewable_generation__mw__sp15__solar,"actual_renewable_generation__mw__sp15__solar,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum","actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_schedule__mw__generation__caiso_totals,0.0,0.10626590251922607,0.11197376251220703,0.11197376251220703,dam_load_forecast__mw__pge_tac,"dam_load_forecast__mw__pge_tac,dam_renewable_forecast__mw__zp26__wind","dam_load_forecast__mw__pge_tac,dam_renewable_forecast__mw__zp26__wind"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_schedule__mw__import__caiso_totals,0.16838723421096802,0.178203284740448,0.18878471851348877,0.18878471851348877,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind","actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_schedule__mw__export__caiso_totals,0.07765209674835205,0.11874014139175415,0.1291545033454895,0.1445760726928711,dam_load_forecast__mw__ca_iso_tac,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar","dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.529739499092102,0.5665105581283569,0.5665105581283569,0.5665105581283569,actual_load__mw__pace,actual_load__mw__pace,actual_load__mw__pace
rtpd_eim_transfer__mw__export__srp__pvwest,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26517683267593384,0.2767471671104431,0.2941959500312805,0.2941959500312805,actual_load__mw__pace,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13252931833267212,0.18676185607910156,0.19591253995895386,0.20129334926605225,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__np15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind"
rtpd_eim_transfer__mw__export__srp__pvwest,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19967389106750488,0.25972872972488403,0.2946937680244446,0.30041712522506714,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_as_total_procured__mw__ru__as_caiso,0.13525795936584473,0.1729217767715454,0.19741547107696533,0.19741547107696533,dam_renewable_forecast__mw__sp15__wind,"actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_as_total_procured__mw__rd__as_caiso,0.3104156255722046,0.3433375954627991,0.36387354135513306,0.36387354135513306,dam_load_forecast__mw__sce_tac,"actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind","actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_as_total_procured__mw__sr__as_caiso,0.01854705810546875,0.036808788776397705,0.04445695877075195,0.04970741271972656,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__ca_iso_tac,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
rtpd_eim_transfer__mw__export__srp__pvwest,dam_as_total_procured__mw__nr__as_caiso,0.001490473747253418,0.02195262908935547,0.036873579025268555,0.04262971878051758,actual_load__mw__pace,"actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat"
rtpd_eim_transfer__mw__import__ladwp__sylmar,actual_load__mw__ca_iso_tac,0.05159735679626465,0.11155706644058228,0.12259471416473389,0.13044583797454834,actual_renewable_generation__mw__sp15__solar,"dam_renewable_forecast__mw__sp15__solar,rtpd_eim_transfer__mw__export__banc__ranchoseco","actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_schedule__mw__generation__caiso_totals,0.05027782917022705,0.09314531087875366,0.12836456298828125,0.12952440977096558,dam_renewable_forecast__mw__zp26__solar,"dam_renewable_forecast__mw__zp26__solar,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__solar,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_schedule__mw__import__caiso_totals,0.032216429710388184,0.05284440517425537,0.07837605476379395,0.07837605476379395,actual_load__mw__bpat,"actual_load__mw__bpat,dam_schedule__mw__load__tac_ecntr","actual_load__mw__bpat,dam_schedule__mw__load__tac_ecntr"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_schedule__mw__export__caiso_totals,0.05096995830535889,0.10038125514984131,0.11482048034667969,0.15922218561172485,actual_load__mw__bpat,"dam_renewable_forecast__mw__zp26__solar,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2368537187576294,0.25247281789779663,0.2608821988105774,0.2678983807563782,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__np15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09307056665420532,0.10587549209594727,0.12074202299118042,0.13441842794418335,actual_load__mw__pace,"dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.024150311946868896,0.05531972646713257,0.06518363952636719,0.0759575366973877,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__import__ladwp__sylmar,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08480662107467651,0.0983533263206482,0.11741715669631958,0.12946432828903198,actual_load__mw__bpat,"actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__np15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_as_total_procured__mw__ru__as_caiso,0.0452113151550293,0.05835700035095215,0.07012122869491577,0.07012122869491577,actual_load__mw__pace,"actual_load__mw__pace,actual_load__mw__bpat","actual_load__mw__pace,actual_load__mw__bpat"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_as_total_procured__mw__rd__as_caiso,0.10678189992904663,0.11946648359298706,0.14329785108566284,0.14329785108566284,dam_load_forecast__mw__sce_tac,"dam_load_forecast__mw__sce_tac,actual_load__mw__bpat","dam_load_forecast__mw__sce_tac,actual_load__mw__bpat"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_as_total_procured__mw__sr__as_caiso,0.009124517440795898,0.021359145641326904,0.026440083980560303,0.038913607597351074,dam_renewable_forecast__mw__zp26__solar,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__pge__malin500"
rtpd_eim_transfer__mw__import__ladwp__sylmar,dam_as_total_procured__mw__nr__as_caiso,0.012879610061645508,0.03336268663406372,0.044168829917907715,0.060863614082336426,actual_load__mw__bpat,"dam_renewable_forecast__mw__np15__solar,actual_load__mw__bpat","actual_renewable_generation__mw__np15__solar,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum"
rtpd_eim_transfer__mw__export__pge__malin500,actual_load__mw__ca_iso_tac,0.039819300174713135,0.11153346300125122,0.12809568643569946,0.13340222835540771,dam_load_forecast__mw__pge_tac,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__pge__malin500,dam_schedule__mw__generation__caiso_totals,0.06216210126876831,0.13392913341522217,0.1453225016593933,0.14869481325149536,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__pge__malin500,dam_schedule__mw__import__caiso_totals,0.1562477946281433,0.17044925689697266,0.17044925689697266,0.17044925689697266,actual_load__mw__pace,actual_load__mw__pace,actual_load__mw__pace
rtpd_eim_transfer__mw__export__pge__malin500,dam_schedule__mw__export__caiso_totals,0.08377671241760254,0.09630995988845825,0.11277049779891968,0.15493172407150269,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__pge__malin500,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.26315629482269287,0.30108553171157837,0.3169007897377014,0.3169007897377014,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind"
rtpd_eim_transfer__mw__export__pge__malin500,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.144328773021698,0.16715413331985474,0.16715413331985474,0.16715413331985474,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_ecntr
rtpd_eim_transfer__mw__export__pge__malin500,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.06289106607437134,0.10098117589950562,0.11447381973266602,0.12816518545150757,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__pge__malin500,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06288903951644897,0.08503276109695435,0.1032378077507019,0.16702258586883545,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","dam_load_forecast__mw__sce_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
rtpd_eim_transfer__mw__export__pge__malin500,dam_as_total_procured__mw__ru__as_caiso,0.045877695083618164,0.06223404407501221,0.06985557079315186,0.07662975788116455,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__pge__malin500,dam_as_total_procured__mw__rd__as_caiso,0.19517624378204346,0.19517624378204346,0.19517624378204346,0.20348501205444336,∅,∅,"actual_load__mw__nevp,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__zp26__wind"
rtpd_eim_transfer__mw__export__pge__malin500,dam_as_total_procured__mw__sr__as_caiso,0.03217613697052002,0.039693593978881836,0.04631960391998291,0.05237168073654175,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__pge__malin500,dam_as_total_procured__mw__nr__as_caiso,-0.0008301734924316406,0.022293925285339355,0.03375744819641113,0.03854966163635254,dam_load_forecast__mw__sce_tac,"actual_load__mw__azps,actual_renewable_generation__mw__sp15__wind","actual_load__mw__azps,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__wind"
