indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"0,6,16,30",0.05024123936891556,0.03578988090157509,0,0,True,0.0604017972946167,0.0604017972946167,0.0604017972946167,0.06820835918188095,0.054905571043491364,1975,450,450,1625,510,0,11,True,True,0,3
"0,6,16,38",0.07631272822618484,0.04556412249803543,11,11,True,0.16513554751873016,0.10843006521463394,0.10843006521463394,0.1818622350692749,0.11424224823713303,36,106,106,25,83,0,0,False,False,3,3
"0,6,16,39",0.05931589752435684,0.030696170404553413,0,0,True,0.09585097432136536,0.07020626962184906,0.07020626962184906,0.08741334080696106,0.04537045955657959,482,266,266,751,824,11,11,False,False,3,3
"0,6,16,40",0.0712924525141716,0.021613026037812233,0,0,True,0.09362991899251938,0.09362991899251938,0.09362991899251938,0.09805402904748917,0.09805402904748917,530,92,92,520,79,0,0,True,True,3,3
"0,6,16,42",0.06076329946517944,0.04550538957118988,0,0,True,0.0604017972946167,0.0604017972946167,0.0604017972946167,0.05131307989358902,0.05131307989358902,1975,450,450,3175,604,0,0,True,True,0,3
"0,6,18,22",0.06424710154533386,0.06071839854121208,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,24",0.07060755044221878,0.08494653552770615,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,28",0.058483827859163284,0.056648850440979004,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,31",0.06246870011091232,0.06049023196101189,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,32",0.06246929615736008,0.060490407049655914,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,33",0.06021112576127052,0.06016235053539276,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,34",0.050692200660705566,0.025807896628975868,0,11,False,0.0901850163936615,0.0901850163936615,0.048321016132831573,0.0841372013092041,0.0841372013092041,608,257,856,870,315,11,11,True,False,0,0
"0,6,18,35",0.050692200660705566,0.025807896628975868,0,11,False,0.0901850163936615,0.0901850163936615,0.048321016132831573,0.0841372013092041,0.0841372013092041,608,257,857,870,315,11,11,True,False,0,0
"0,6,18,36",0.050692200660705566,0.025807896628975868,0,11,False,0.0901850163936615,0.0901850163936615,0.048321016132831573,0.0841372013092041,0.0841372013092041,608,257,858,870,315,11,11,True,False,0,0
"0,6,18,37",0.07284202426671982,0.07552070915699005,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,0,0
"0,6,18,39",0.06081750616431236,0.02100369893014431,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.08438044786453247,0.0841372013092041,608,257,257,863,315,11,2,True,True,0,3
"0,6,18,40",0.06869959831237793,0.019543834030628204,11,0,False,0.0901850163936615,0.05589553341269493,0.0901850163936615,0.0841372013092041,0.05622182786464691,608,577,257,870,479,11,11,False,True,0,0
"0,6,18,43",0.051005128771066666,0.02074115350842476,0,0,True,0.0901850163936615,0.05525807663798332,0.05525807663798332,0.0841372013092041,0.022976770997047424,608,593,593,870,2751,11,11,False,False,0,0
"0,6,19,22",0.05464598909020424,0.05624443292617798,11,11,True,0.07021740078926086,0.07021740078926086,0.07021740078926086,0.07425364851951599,0.07425364851951599,1333,564,564,1279,481,11,11,True,True,0,3
"0,6,19,24",0.04868217185139656,0.05442133918404579,11,11,True,0.07021740078926086,0.07021740078926086,0.07021740078926086,0.06707154214382172,0.06707154214382172,1333,564,564,1691,625,11,11,True,True,0,0
"0,6,19,28",0.05615812912583351,0.05458572134375572,11,11,True,0.07168686389923096,0.07168686389923096,0.07168686389923096,0.08136249333620071,0.08136249333620071,1278,544,544,996,364,11,11,True,True,3,3
"0,6,19,31",0.05818887799978256,0.050542477518320084,11,11,True,0.0846875011920929,0.0846875011920929,0.0846875011920929,0.08601555973291397,0.08601555973291397,750,315,315,800,283,11,11,True,True,1,3
"0,6,19,32",0.05818796902894974,0.0505421943962574,11,11,True,0.08468559384346008,0.08468559384346008,0.08468559384346008,0.08601859956979752,0.08601859956979752,751,316,316,799,282,11,11,True,True,1,3
"0,6,19,33",0.059161730110645294,0.04916410520672798,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.09363022446632385,0.09363022446632385,649,275,275,605,196,11,11,True,True,1,3
"0,6,19,37",0.05651063099503517,0.062011152505874634,11,11,True,0.07021740078926086,0.07021740078926086,0.07021740078926086,0.07696231454610825,0.07696231454610825,1333,564,564,1162,431,11,11,True,True,0,2
"0,6,19,40",0.050358012318611145,0.03478164225816727,11,11,True,0.07021740078926086,0.07021740078926086,0.07021740078926086,0.06707154214382172,0.06707154214382172,1333,564,564,1691,625,11,11,True,True,0,0
"0,6,20,22",0.06502187252044678,0.061999086290597916,11,11,True,0.0784246176481247,0.0784246176481247,0.0784246176481247,0.07496733218431473,0.07496733218431473,963,417,417,1245,464,11,11,True,True,0,3
"0,6,20,24",0.04691261798143387,0.05369079113006592,11,11,True,0.0784246176481247,0.0784246176481247,0.0784246176481247,0.07249364256858826,0.07249364256858826,963,417,417,1379,517,11,11,True,True,0,0
"0,6,20,28",0.06631621718406677,0.05841619893908501,11,11,True,0.0784246176481247,0.0784246176481247,0.0784246176481247,0.08261749893426895,0.08261749893426895,963,417,417,935,342,11,11,True,True,0,3
"0,6,20,31",0.0653955489397049,0.055007465183734894,11,11,True,0.0846875011920929,0.0846875011920929,0.0846875011920929,0.08693770319223404,0.08693770319223404,750,315,315,766,267,11,11,True,True,1,3
"0,6,20,32",0.0653945803642273,0.05500708520412445,11,11,True,0.08468559384346008,0.08468559384346008,0.08468559384346008,0.08694082498550415,0.08694082498550415,751,316,316,765,266,11,11,True,True,1,3
"0,6,20,33",0.06634940952062607,0.05403487756848335,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.09504624456167221,0.09504624456167221,649,275,275,568,188,11,11,True,True,1,3
"0,6,20,37",0.05726933106780052,0.0625477209687233,11,11,True,0.0784246176481247,0.0784246176481247,0.0784246176481247,0.07997962087392807,0.07997962087392807,963,417,417,1035,376,11,11,True,True,0,2
"0,6,22,31",0.06462278217077255,0.07047078013420105,11,11,True,0.0846875011920929,0.0846875011920929,0.0846875011920929,0.06570446491241455,0.06570446491241455,750,315,315,1784,665,11,11,True,True,1,2
"0,6,22,32",0.0646229088306427,0.07047141343355179,11,11,True,0.08468559384346008,0.08468559384346008,0.08468559384346008,0.06570608168840408,0.06570608168840408,751,316,316,1783,664,11,11,True,True,1,2
"0,6,22,33",0.06568338721990585,0.06986228376626968,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.07142670452594757,0.07142670452594757,649,275,275,1433,539,11,11,True,True,1,1
"0,6,24,28",0.0529925636947155,0.0335395447909832,11,11,True,0.06878647953271866,0.04627848044037819,0.04627848044037819,0.06264002621173859,0.05540984496474266,1407,1456,1456,2029,1055,0,0,False,False,0,0
"0,6,24,31",0.049575820565223694,0.053592290729284286,0,11,False,0.0846875011920929,0.0846875011920929,0.06878647953271866,0.06633994728326797,0.06340772658586502,750,315,283,1737,743,11,0,True,False,1,2
"0,6,24,32",0.0495736189186573,0.05359218269586563,0,11,False,0.08468559384346008,0.08468559384346008,0.06878647953271866,0.06633738428354263,0.0634082555770874,751,316,283,1738,742,11,0,True,False,1,2
"0,6,24,33",0.038030508905649185,0.05096133425831795,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.07142670452594757,0.07142670452594757,649,275,275,1433,539,11,11,True,True,1,1
"0,6,28,31",0.05066462606191635,0.06585976481437683,11,11,True,0.0846875011920929,0.0846875011920929,0.0846875011920929,0.06340772658586502,0.06340772658586502,750,315,315,1965,743,11,11,True,True,1,1
"0,6,28,32",0.050664570182561874,0.06586022675037384,11,11,True,0.08468559384346008,0.08468559384346008,0.08468559384346008,0.0634082555770874,0.0634082555770874,751,316,316,1964,742,11,11,True,True,1,1
"0,6,28,33",0.05082439258694649,0.06296144425868988,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.07142670452594757,0.07142670452594757,649,275,275,1433,539,11,11,True,True,1,1
"0,6,31,37",0.06850583106279373,0.05775795504450798,11,11,True,0.0846875011920929,0.0846875011920929,0.0846875011920929,0.06340772658586502,0.06340772658586502,750,315,315,1965,743,11,11,True,True,0,0
"0,6,32,37",0.06850985437631607,0.05776014178991318,11,11,True,0.08468559384346008,0.08468559384346008,0.08468559384346008,0.0634082555770874,0.0634082555770874,751,316,316,1964,742,11,11,True,True,0,0
"0,6,33,37",0.06837762892246246,0.06101478263735771,11,11,True,0.08836887776851654,0.08836887776851654,0.08836887776851654,0.07142670452594757,0.07142670452594757,649,275,275,1433,539,11,11,True,True,0,0
"0,6,33,39",0.05433123931288719,0.023565301671624184,11,0,False,0.09605169296264648,0.0680794045329094,0.08836887776851654,0.09661339968442917,0.0583154670894146,477,297,275,549,423,2,2,False,False,3,3
"0,6,33,40",0.050224266946315765,0.04121776670217514,11,0,False,0.08836887776851654,0.0680794045329094,0.08836887776851654,0.0849650427699089,0.06419273465871811,649,297,275,846,315,11,11,False,True,0,3
"0,7,10,11",0.08153504133224487,0.12609633803367615,4,7,False,0.14678806066513062,0.0404316708445549,0.05149388685822487,0.174107626080513,0.07925278693437576,69,378,607,30,58,2,2,False,False,3,3
"0,7,10,14",0.04782720282673836,0.05720353499054909,8,8,True,0.24073286354541779,0.10647685825824738,0.10647685825824738,0.22411960363388062,0.08821231871843338,13,7,7,12,57,11,11,False,False,2,2
"0,7,10,19",0.044388480484485626,0.056463610380887985,8,8,True,0.4169345200061798,0.1041821762919426,0.1041821762919426,0.47685506939888,0.08394370973110199,3,12,12,3,67,0,0,False,False,2,2
"0,7,10,27",0.03003678284585476,0.05195024237036705,7,8,False,0.08704983443021774,0.08704983443021774,0.04879462718963623,0.103555828332901,0.103555828332901,675,29,217,442,29,8,8,True,False,0,2
"0,7,11,12",0.043986205011606216,0.05907890200614929,3,11,False,0.08760140836238861,0.07307317852973938,0.08555857092142105,0.10842440277338028,0.09444063901901245,665,518,105,354,191,2,3,False,False,3,3
"0,7,11,14",0.10585759580135345,0.12359334528446198,11,11,True,0.1578366905450821,0.050127845257520676,0.050127845257520676,0.16558212041854858,0.06260502338409424,44,1240,1240,43,774,4,4,False,False,3,3
"0,7,11,16",0.046312808990478516,0.0582696795463562,11,11,True,0.08613268285989761,0.05134415253996849,0.05134415253996849,0.0860123410820961,0.08588290214538574,707,1171,1171,801,287,4,4,False,False,3,3
"0,7,11,17",0.03942452743649483,0.06327281892299652,0,7,False,0.12395121902227402,0.011577998287975788,0.044598232954740524,0.1197400614619255,0.016475491225719452,137,3137,1022,208,1801,2,2,False,False,1,1
"0,7,11,19",0.045978445559740067,0.07436147332191467,0,0,True,0.15542636811733246,0.044598232954740524,0.044598232954740524,0.16534291207790375,0.03672141209244728,49,1022,1022,44,1260,4,4,False,False,3,3
"0,7,11,20",0.03993638977408409,0.06360093504190445,0,0,True,0.1560574322938919,0.044598232954740524,0.044598232954740524,0.16938161849975586,0.03672141209244728,48,1022,1022,38,1260,4,4,False,False,3,3
"0,7,11,21",0.040256161242723465,0.05596568435430527,0,11,False,0.06285841763019562,0.050127845257520676,0.048473794013261795,0.06927571445703506,0.06260502338409424,1784,1240,839,1563,774,2,2,False,False,0,0
"0,7,11,24",0.07100404053926468,0.06742707639932632,11,11,True,0.06340277194976807,0.06340277194976807,0.06340277194976807,0.08735974878072739,0.08735974878072739,1758,725,725,752,255,11,11,True,True,2,2
"0,7,11,26",0.054993636906147,0.04150675982236862,11,11,True,0.06285841763019562,0.050127845257520676,0.050127845257520676,0.06927571445703506,0.06260502338409424,1784,1240,1240,1563,774,2,2,False,False,0,0
"0,7,11,28",0.04183659330010414,0.0523977167904377,11,11,True,0.06285841763019562,0.05690424516797066,0.05690424516797066,0.06927571445703506,0.06260502338409424,1784,931,931,1563,774,2,2,False,False,0,0
"0,7,11,31",0.03148363158106804,0.0532539002597332,11,11,True,0.09958350658416748,0.09958350658416748,0.09958350658416748,0.10362077504396439,0.10362077504396439,421,187,187,440,143,11,11,True,True,2,2
"0,7,11,32",0.0314817912876606,0.053251516073942184,11,11,True,0.09958472847938538,0.09958472847938538,0.09958472847938538,0.10362254828214645,0.10362254828214645,420,186,186,439,142,11,11,True,True,2,2
"0,7,11,33",0.030535627156496048,0.05039137601852417,11,11,True,0.1095213070511818,0.1095213070511818,0.1095213070511818,0.1112184226512909,0.1112184226512909,247,95,95,312,101,11,11,True,True,2,2
"0,7,11,37",0.03643619641661644,0.05915449932217598,11,11,True,0.07816838473081589,0.07816838473081589,0.07816838473081589,0.10026644915342331,0.10026644915342331,981,425,425,494,160,11,11,True,True,2,2
"0,7,11,40",0.03521958366036415,0.06047787144780159,11,6,False,0.0898205116391182,0.03481738269329071,0.0898205116391182,0.0772322490811348,0.0772322490811348,616,111,263,1153,49,11,6,False,True,2,3
"0,7,11,43",0.05242219567298889,0.02953246608376503,0,0,True,0.11431865394115448,0.06456727534532547,0.06456727534532547,0.14529015123844147,0.05644480884075165,201,365,365,81,475,2,2,False,False,3,3
"0,7,12,17",0.05077095329761505,0.049180082976818085,9,9,True,0.1308879256248474,0.10907977819442749,0.10907977819442749,0.13670580089092255,0.09236618131399155,115,4,4,115,20,11,11,False,False,3,3
"0,7,12,20",0.04102153331041336,0.05067738890647888,9,9,True,0.06722641736268997,0.024603774771094322,0.024603774771094322,0.07149484753608704,0.02757984586060047,1502,1086,1086,1427,815,4,4,False,False,3,3
"0,7,13,17",0.05505603551864624,0.04400943964719772,0,0,True,0.12395121902227402,0.0778919905424118,0.0778919905424118,0.1197400614619255,0.07815445214509964,137,190,190,208,171,2,2,False,False,1,1
"0,7,13,40",0.02440095879137516,0.06509993970394135,4,6,False,0.05080030485987663,0.013801168650388718,0.05080030485987663,0.08344002068042755,0.07580110430717468,2918,1153,625,898,50,4,3,False,True,3,3
"0,7,14,17",0.12804517149925232,0.10546697676181793,11,11,True,0.21507734060287476,0.21507734060287476,0.21507734060287476,0.22291599214076996,0.22291599214076996,16,4,4,14,3,11,11,True,True,3,3
"0,7,15,17",0.07080531865358353,0.06879805773496628,0,0,True,0.12395121902227402,0.07283928990364075,0.07283928990364075,0.1197400614619255,0.05174775421619415,137,242,242,208,592,2,2,False,False,1,1
"0,7,16,17",0.03234989196062088,0.05856899917125702,11,11,True,0.15461163222789764,0.015465625561773777,0.015465625561773777,0.13945361971855164,0.027739590033888817,50,6619,6619,104,3447,2,2,False,False,3,3
"0,7,17,19",0.05295746028423309,0.05456286296248436,11,11,True,0.26057323813438416,0.10497194528579712,0.10497194528579712,0.22389180958271027,0.09518904238939285,10,134,134,13,186,0,0,False,False,3,3
"0,7,17,20",0.05775981768965721,0.05781754478812218,11,11,True,0.20648987591266632,0.10539598017930984,0.10539598017930984,0.17122173309326172,0.08807484805583954,19,130,130,34,246,0,0,False,False,3,3
"0,7,17,29",0.06023338437080383,0.05077734217047691,9,0,False,0.12395121902227402,0.04351504519581795,0.07947245240211487,0.1197400614619255,0.04128476604819298,137,1083,30,208,993,2,2,False,False,0,0
"0,7,17,30",0.07093778252601624,0.05122901871800423,9,0,False,0.12395121902227402,0.04351504519581795,0.0440460667014122,0.1197400614619255,0.04128476604819298,137,1083,240,208,993,2,2,False,False,0,0
"0,7,17,31",0.04469795152544975,0.055867038667201996,8,8,True,0.12395121902227402,0.023695267736911774,0.023695267736911774,0.12519556283950806,0.02845604345202446,137,1561,1561,172,999,2,11,False,False,0,3
"0,7,17,32",0.044697754085063934,0.05586455017328262,8,8,True,0.12395121902227402,0.02369210496544838,0.02369210496544838,0.12519238889217377,0.02845604345202446,137,1562,1562,174,999,2,11,False,False,0,3
"0,7,17,33",0.04381444677710533,0.06409440189599991,8,8,True,0.12395121902227402,0.02952093444764614,0.02952093444764614,0.1197400614619255,0.02845604345202446,137,996,996,208,999,2,2,False,False,0,0
"0,7,17,38",0.0794767439365387,0.0711500346660614,9,9,True,0.17830805480480194,0.07710365206003189,0.07710365206003189,0.12765340507030487,0.07152087241411209,29,36,36,152,51,5,0,False,False,3,3
"0,7,17,39",0.05141453072428703,0.04409229755401611,0,0,True,0.12395121902227402,0.04351504519581795,0.04351504519581795,0.1197400614619255,0.04128476604819298,137,1083,1083,208,993,2,2,False,False,0,0
"0,7,17,40",0.05352519825100899,0.05900472030043602,0,0,True,0.12395121902227402,0.04602905362844467,0.04602905362844467,0.1197400614619255,0.04128476604819298,137,951,951,208,993,2,2,False,False,0,0
"0,7,17,42",0.03926949203014374,0.0591152049601078,8,8,True,0.12395121902227402,0.03544694557785988,0.03544694557785988,0.1197400614619255,0.036935340613126755,137,654,654,208,596,2,2,False,False,0,0
"0,7,17,43",0.05028717592358589,0.03731578215956688,8,8,True,0.12395121902227402,0.1064811423420906,0.1064811423420906,0.1197400614619255,0.02845604345202446,137,6,6,208,999,2,2,False,False,0,0
"0,7,18,40",0.012196890078485012,0.06313802301883698,4,6,False,0.0698479488492012,0.015610295347869396,0.03555310517549515,0.08486521989107132,0.07770436257123947,1352,924,1387,849,48,11,3,False,False,2,3
