indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"0,2,6,11,22",0.06394368410110474,0.042559992522001266,11,11,True,0.08193860948085785,0.08193860948085785,0.08193860948085785,0.0825718566775322,0.0825718566775322,676,212,212,918,194,11,11,True,True,3,0
"0,2,6,11,29",0.046014681458473206,0.05573594942688942,11,11,True,0.06834150105714798,0.06834150105714798,0.06834150105714798,0.0825718566775322,0.0825718566775322,1727,569,569,918,194,11,11,True,True,0,0
"0,2,6,11,31",0.05907449126243591,0.06112512946128845,11,11,True,0.10328703373670578,0.10328703373670578,0.10328703373670578,0.10163044929504395,0.10163044929504395,138,43,43,287,41,11,11,True,True,3,3
"0,2,6,11,32",0.059073373675346375,0.06112484633922577,11,11,True,0.10329131036996841,0.10329131036996841,0.10329131036996841,0.10163290053606033,0.10163290053606033,137,42,42,286,40,11,11,True,True,3,3
"0,2,6,11,33",0.06545696407556534,0.05925336480140686,11,11,True,0.10287932306528091,0.10287932306528091,0.10287932306528091,0.10546578466892242,0.10546578466892242,143,45,45,228,23,11,11,True,True,3,3
"0,2,6,11,37",0.06512117385864258,0.06088676676154137,11,11,True,0.06926073133945465,0.06926073133945465,0.06926073133945465,0.0825718566775322,0.0825718566775322,1602,523,523,918,194,11,11,True,True,1,0
"0,2,6,11,39",0.05601569637656212,0.055215947329998016,11,11,True,0.06834150105714798,0.06834150105714798,0.06834150105714798,0.08482597023248672,0.08482597023248672,1727,569,569,791,161,11,11,True,True,0,2
"0,2,6,11,40",0.05686275288462639,0.04282083362340927,11,11,True,0.06834150105714798,0.06834150105714798,0.06834150105714798,0.0825718566775322,0.0825718566775322,1727,569,569,918,194,11,11,True,True,0,0
"0,2,6,13,15",0.054274845868349075,0.05158205330371857,11,11,True,0.06839261204004288,0.06839261204004288,0.06839261204004288,0.06135987862944603,0.06135987862944603,1719,563,563,3720,1098,11,11,True,True,0,1
"0,2,6,13,18",0.04335702955722809,0.05377112329006195,11,11,True,0.06839261204004288,0.06839261204004288,0.06839261204004288,0.05965805426239967,0.05965805426239967,1719,563,563,4131,1272,11,11,True,True,0,0
"0,2,6,13,31",0.0532216802239418,0.04718903824687004,11,11,True,0.06839261204004288,0.06839261204004288,0.06839261204004288,0.05965805426239967,0.05965805426239967,1719,563,563,4131,1272,11,11,True,True,0,0
"0,2,6,13,32",0.05322255194187164,0.04718773066997528,11,11,True,0.06839261204004288,0.06839261204004288,0.06839261204004288,0.05965805426239967,0.05965805426239967,1719,563,563,4131,1272,11,11,True,True,0,0
"0,2,6,13,33",0.05770059674978256,0.05397304147481918,11,11,True,0.06878284364938736,0.06878284364938736,0.06878284364938736,0.05965805426239967,0.05965805426239967,1655,540,540,4131,1272,11,11,True,True,1,0
"0,2,6,13,37",0.06658127903938293,0.05032532289624214,11,11,True,0.07059431821107864,0.07059431821107864,0.07059431821107864,0.08565830439329147,0.08565830439329147,1468,452,452,746,152,11,11,True,True,2,2
"0,2,6,14,37",0.04500476270914078,0.052445538341999054,11,11,True,0.07526876777410507,0.07526876777410507,0.07526876777410507,0.08281756192445755,0.08281756192445755,1049,323,323,911,191,11,11,True,True,4,4
"0,2,6,15,37",0.04465457424521446,0.05226428061723709,11,11,True,0.06926073133945465,0.06926073133945465,0.06926073133945465,0.06639780104160309,0.06639780104160309,1602,523,523,2669,724,11,11,True,True,1,2
"0,2,6,18,29",0.03990890830755234,0.05043242499232292,11,11,True,0.047713711857795715,0.047713711857795715,0.047713711857795715,0.05683056637644768,0.05683056637644768,8130,3080,3080,4957,1585,11,11,True,True,0,0
"0,2,6,18,37",0.052355341613292694,0.05643589422106743,11,11,True,0.07284202426671982,0.07284202426671982,0.07284202426671982,0.07552070915699005,0.07552070915699005,1238,385,385,1448,344,11,11,True,True,3,3
"0,2,6,18,39",0.038626499474048615,0.055606670677661896,11,11,True,0.0681917667388916,0.0681917667388916,0.0681917667388916,0.06199788302183151,0.05683056637644768,1741,574,574,3572,1585,11,3,True,True,1,4
"0,2,6,22,40",0.05455818399786949,0.03066287934780121,11,11,True,0.062038060277700424,0.062038060277700424,0.062038060277700424,0.04324542358517647,0.04324542358517647,2793,1034,1034,12639,4419,11,11,True,True,1,0
"0,2,6,31,37",0.06299036741256714,0.053860828280448914,11,11,True,0.06926073133945465,0.06926073133945465,0.06926073133945465,0.07953136414289474,0.07953136414289474,1602,523,523,1120,253,11,11,True,True,1,2
"0,2,6,32,37",0.06299075484275818,0.05386272445321083,11,11,True,0.06926073133945465,0.06926073133945465,0.06926073133945465,0.07953128218650818,0.07953128218650818,1602,523,523,1121,254,11,11,True,True,1,2
"0,2,6,33,37",0.06267349421977997,0.05660615116357803,11,11,True,0.07435212284326553,0.07435212284326553,0.07435212284326553,0.08905207365751266,0.08905207365751266,1121,349,349,613,121,11,11,True,True,2,2
"0,2,6,33,39",0.0603104904294014,0.03139784187078476,11,11,True,0.07736814767122269,0.07736814767122269,0.07736814767122269,0.0791233628988266,0.059819672256708145,907,286,286,1142,1247,11,2,True,True,2,4
"0,2,6,39,40",0.027010636404156685,0.06321876496076584,11,4,False,0.0681917667388916,0.03606539964675903,0.0681917667388916,0.11894623190164566,0.11894623190164566,1741,4084,574,127,73,11,4,False,True,0,4
"0,2,7,10,13",0.04390420392155647,0.05712270736694336,9,9,True,0.06643036007881165,0.06643036007881165,0.06643036007881165,0.0697755292057991,0.0697755292057991,1973,42,42,2143,46,9,9,True,True,2,2
"0,2,7,10,38",0.039250388741493225,0.05605480819940567,9,9,True,0.044485148042440414,0.044485148042440414,0.044485148042440414,0.051705148071050644,0.044684961438179016,10494,335,335,7065,314,9,3,True,True,2,4
"0,2,7,11,12",0.06418022513389587,0.06844725459814072,4,4,True,0.13572834432125092,0.13572834432125092,0.13572834432125092,0.15592753887176514,0.15592753887176514,17,6,6,29,26,4,4,True,True,4,4
"0,2,7,11,17",0.06548625230789185,0.043415915220975876,11,11,True,0.07467197626829147,0.03454729914665222,0.03454729914665222,0.06433074176311493,0.047301340848207474,1093,9046,9046,3051,3254,9,9,False,False,1,1
"0,2,7,11,19",0.05045425519347191,0.04452439770102501,0,0,True,0.04924239590764046,0.045978445559740067,0.045978445559740067,0.07436147332191467,0.07436147332191467,7250,2631,2631,1584,284,3,0,False,False,0,3
"0,2,7,11,37",0.028467634692788124,0.05140584334731102,11,11,True,0.04924239590764046,0.047878578305244446,0.047878578305244446,0.05915449932217598,0.05915449932217598,7250,3039,3039,4270,1321,3,11,False,False,0,3
"0,2,7,13,17",0.07202184945344925,0.0732041448354721,9,9,True,0.10547204315662384,0.07467197626829147,0.07467197626829147,0.09404877573251724,0.07072634249925613,104,21,21,454,43,11,11,False,False,4,4
"0,2,7,13,19",0.04293148219585419,0.05769777297973633,9,9,True,0.04270218312740326,0.04126862809062004,0.04126862809062004,0.0514080785214901,0.04467412829399109,12034,448,448,7197,315,4,4,False,False,4,4
"0,2,7,13,20",0.04096510633826256,0.055635061115026474,11,9,False,0.03933180868625641,0.03933180868625641,0.023885071277618408,0.04736451432108879,0.04584117233753204,15772,564,22885,9485,278,9,4,True,False,1,4
"0,2,7,15,17",0.052056487649679184,0.052190009504556656,11,11,True,0.07979931682348251,0.07979931682348251,0.07979931682348251,0.08977218717336655,0.08977218717336655,770,252,252,586,111,11,11,True,True,4,4
"0,2,7,15,19",0.0474046990275383,0.056174345314502716,9,9,True,0.042573243379592896,0.04126862809062004,0.04126862809062004,0.05946210399270058,0.04467412829399109,12164,448,448,4189,315,4,4,False,False,4,4
"0,2,7,15,20",0.04587332904338837,0.05597352609038353,9,9,True,0.04045126214623451,0.03933180868625641,0.03933180868625641,0.05992318317294121,0.04584117233753204,14407,564,564,4051,278,4,4,False,False,4,4
"0,2,7,17,20",0.04212536662817001,0.050514623522758484,9,9,True,0.07467197626829147,0.07467197626829147,0.07467197626829147,0.07823438942432404,0.06433074176311493,1093,21,21,1210,65,9,11,True,True,0,4
"0,2,7,17,26",0.05274638161063194,0.029665548354387283,9,9,True,0.07467197626829147,0.07467197626829147,0.07467197626829147,0.10224852710962296,0.06433074176311493,1093,21,21,271,65,9,8,True,True,0,4
"0,2,7,17,29",0.05838708579540253,0.05479942634701729,9,9,True,0.07467197626829147,0.07467197626829147,0.07467197626829147,0.06433074176311493,0.06433074176311493,1093,21,21,3051,65,9,9,True,True,0,0
"0,2,7,17,38",0.05640094354748726,0.0639663115143776,9,9,True,0.0794767439365387,0.0794767439365387,0.0794767439365387,0.0711500346660614,0.0711500346660614,783,15,15,1984,39,9,9,True,True,3,3
"0,2,7,19,29",0.04011496156454086,0.050961121916770935,9,9,True,0.04126862809062004,0.04126862809062004,0.04126862809062004,0.04467412829399109,0.04467412829399109,13480,448,448,11409,315,9,9,True,True,0,0
"0,2,7,19,38",0.03357246145606041,0.05395404249429703,9,9,True,0.04363709315657616,0.04126862809062004,0.04126862809062004,0.04885147884488106,0.04467412829399109,11215,448,448,8529,315,11,11,False,False,4,3
"0,2,7,20,29",0.03759345784783363,0.0515713170170784,9,9,True,0.03933180868625641,0.03933180868625641,0.03933180868625641,0.04584117233753204,0.04584117233753204,15772,564,564,10517,278,9,9,True,True,0,0
"0,2,7,20,38",0.03246424347162247,0.052448056638240814,9,9,True,0.04382181912660599,0.03933180868625641,0.03933180868625641,0.04889928176999092,0.04584117233753204,11052,564,564,8493,278,11,11,False,False,4,3
"0,2,8,12,18",0.023487690836191177,0.050183311104774475,1,7,False,0.030992526561021805,0.010657356120646,0.027308203279972076,0.02866053767502308,0.020811792463064194,31257,16864,677,35511,5300,0,0,False,False,0,0
"0,2,9,13,18",0.06454625725746155,0.04467230662703514,11,11,True,0.07180860638618469,0.06921577453613281,0.06921577453613281,0.0717274397611618,0.060737695544958115,1332,524,524,1894,1152,9,9,False,False,4,4
"0,2,9,18,22",0.06538466364145279,0.04629841074347496,11,11,True,0.06921577453613281,0.06921577453613281,0.06921577453613281,0.05432688817381859,0.05432688817381859,1606,524,524,5962,1936,11,11,True,True,0,0
"0,2,9,18,39",0.04619744047522545,0.06797917932271957,11,11,True,0.07516966760158539,0.06921577453613281,0.06921577453613281,0.07190123200416565,0.07190123200416565,1053,524,524,1869,459,0,11,False,False,3,4
"0,2,9,18,40",0.04641980677843094,0.05471035838127136,11,11,True,0.07811353355646133,0.07800710201263428,0.07800710201263428,0.07977267354726791,0.07977267354726791,853,271,271,1094,245,0,11,False,False,3,4
"0,2,9,37,40",0.04252475127577782,0.05234400928020477,11,11,True,0.06271550804376602,0.06271550804376602,0.06271550804376602,0.05604270473122597,0.05604270473122597,2648,972,972,5258,1704,11,11,True,True,2,2
"0,2,10,13,17",0.04595340043306351,0.06052646040916443,9,9,True,0.06643036007881165,0.06643036007881165,0.06643036007881165,0.0697755292057991,0.0697755292057991,1973,42,42,2143,46,9,9,True,True,0,0
"0,2,10,13,29",0.05117766931653023,0.05041775107383728,10,10,True,0.07777784764766693,0.05235888063907623,0.05235888063907623,0.08009132742881775,0.04422733187675476,878,105,105,1061,178,11,11,False,False,3,3
"0,2,10,17,38",0.04152600094676018,0.056093763560056686,9,9,True,0.04503745585680008,0.044485148042440414,0.044485148042440414,0.05408192053437233,0.046738073229789734,10073,335,335,6049,261,3,3,False,False,4,4
"0,2,10,21,39",0.010981784202158451,0.05971405282616615,1,6,False,0.04174282029271126,0.005192795768380165,0.01889542117714882,0.043672092258930206,0.043672092258930206,13018,22459,3498,12257,375,8,6,False,False,0,2
"0,2,10,27,39",0.015319702215492725,0.06762843579053879,1,6,False,0.04135759174823761,0.006649432238191366,0.01889542117714882,0.04919137433171272,0.031694717705249786,13384,16964,3498,8334,805,8,8,False,False,0,0
"0,2,10,40,43",0.011042735539376736,0.050170283764600754,1,0,False,0.055916864424943924,0.055916864424943924,0.020187733694911003,0.060739994049072266,0.051090117543935776,4348,1141,2756,3844,1368,0,8,True,False,3,3
"0,2,11,12,15",0.04769380763173103,0.05470387637615204,0,11,False,0.07227407395839691,0.0436503030359745,0.07227407395839691,0.06315373629331589,0.06315373629331589,1285,4297,335,3302,952,0,11,False,True,2,3
"0,2,11,12,17",0.06353358179330826,0.06732659786939621,4,4,True,0.14143240451812744,0.14143240451812744,0.14143240451812744,0.16116668283939362,0.16116668283939362,8,3,3,23,21,4,4,True,True,4,4
"0,2,11,12,38",0.035791635513305664,0.05798710882663727,11,11,True,0.0765155553817749,0.0742492824792862,0.0742492824792862,0.08044693619012833,0.06784790009260178,957,354,354,1037,643,0,4,False,False,2,4
"0,2,11,12,39",0.041802987456321716,0.06444969773292542,11,11,True,0.07771734148263931,0.052004631608724594,0.052004631608724594,0.09041149169206619,0.09041149169206619,887,2194,2194,565,108,0,11,False,False,2,3
"0,2,11,12,40",0.04374456778168678,0.06875790655612946,11,11,True,0.09000711143016815,0.060094986110925674,0.060094986110925674,0.08921658247709274,0.08921658247709274,372,1188,1188,608,117,4,11,False,False,4,3
"0,2,11,13,15",0.05172685161232948,0.04932500049471855,11,11,True,0.08457198739051819,0.06921025365591049,0.06921025365591049,0.08015473186969757,0.08015473186969757,557,525,525,1058,233,9,11,False,False,0,4
"0,2,11,13,37",0.05672507733106613,0.06851398944854736,11,11,True,0.08457198739051819,0.07059431821107864,0.07059431821107864,0.08565830439329147,0.08565830439329147,557,452,452,746,152,9,11,False,False,0,2
"0,2,11,13,39",0.05585666745901108,0.03592778369784355,11,11,True,0.08457198739051819,0.06900375336408615,0.06900375336408615,0.08482597023248672,0.08482597023248672,557,533,533,791,161,9,11,False,False,0,1
"0,2,11,14,40",0.026007698848843575,0.054465509951114655,11,6,False,0.060094986110925674,0.009007027372717857,0.060094986110925674,0.08170901983976364,0.023665007203817368,3195,10982,1188,964,1782,11,11,False,True,1,1
"0,2,11,22,37",0.052197013050317764,0.03460782766342163,11,11,True,0.061977751553058624,0.061977751553058624,0.061977751553058624,0.05269293487071991,0.05269293487071991,2801,1039,1039,6581,2160,11,11,True,True,3,1
"0,2,11,22,39",0.052865948528051376,0.03370959684252739,11,11,True,0.056824613362550735,0.056824613362550735,0.056824613362550735,0.08482597023248672,0.08482597023248672,4086,1515,1515,791,161,11,11,True,True,3,1
"0,2,11,22,40",0.05983832851052284,0.03414050489664078,11,11,True,0.06211438030004501,0.06211438030004501,0.06211438030004501,0.08170901983976364,0.08170901983976364,2779,1026,1026,964,212,11,11,True,True,3,1
"0,2,11,24,25",0.050649743527173996,0.04975322633981705,9,9,True,0.04978570342063904,0.04978570342063904,0.04978570342063904,0.05203715339303017,0.05088188871741295,6975,201,201,6914,174,9,11,True,True,0,0
"0,2,11,29,39",0.04109413921833038,0.05478037893772125,11,11,True,0.052004631608724594,0.052004631608724594,0.052004631608724594,0.08482597023248672,0.08482597023248672,5903,2194,2194,791,161,11,11,True,True,1,1
"0,2,11,30,40",0.0252117607742548,0.05196685343980789,0,0,True,0.060094986110925674,0.04951031506061554,0.04951031506061554,0.08170901983976364,0.043930720537900925,3195,1963,1963,964,2416,11,11,False,False,1,1
"0,2,11,31,40",0.05423998460173607,0.02463269606232643,11,4,False,0.06015586480498314,0.020461346954107285,0.06015586480498314,0.11425895243883133,0.11425895243883133,3185,16359,1183,144,84,11,4,False,True,4,4
"0,2,11,32,40",0.05424034222960472,0.024634527042508125,11,4,False,0.06015652418136597,0.02045624703168869,0.06015652418136597,0.11426308006048203,0.11426308006048203,3184,16368,1182,143,83,11,4,False,True,4,4
"0,2,11,33,40",0.05004573240876198,0.03593113273382187,11,11,True,0.06890127062797546,0.06890127062797546,0.06890127062797546,0.10793770849704742,0.08170901983976364,1644,536,536,195,212,11,4,True,True,3,4
"0,2,11,37,39",0.037517037242650986,0.051368892192840576,11,11,True,0.0714150220155716,0.0714150220155716,0.0714150220155716,0.08482597023248672,0.08482597023248672,1375,426,426,791,161,11,11,True,True,2,1
"0,2,11,37,40",0.04553959146142006,0.0526488721370697,11,11,True,0.06854433566331863,0.06854433566331863,0.06854433566331863,0.08170901983976364,0.08170901983976364,1688,554,554,964,212,11,11,True,True,3,1
"0,2,12,13,42",0.06688585132360458,0.03812117129564285,0,0,True,0.08084928244352341,0.08084928244352341,0.08084928244352341,0.06335773319005966,0.06335773319005966,723,184,184,3259,547,0,0,True,True,4,4
"0,2,12,14,19",0.0579366534948349,0.07336211204528809,0,0,True,0.06058609485626221,0.046641089022159576,0.046641089022159576,0.06743010878562927,0.04695199429988861,3069,2483,2483,2485,1893,11,11,False,False,4,4
"0,2,12,14,20",0.05988365039229393,0.07225082069635391,0,0,True,0.05680164322257042,0.048085447400808334,0.048085447400808334,0.06339235603809357,0.04695199429988861,4090,2198,2198,3251,1893,11,11,False,False,4,4
"0,2,12,14,26",0.039135321974754333,0.05241512134671211,0,0,True,0.04819931462407112,0.046641089022159576,0.046641089022159576,0.04695199429988861,0.04695199429988861,7839,2483,2483,9749,1893,8,0,False,False,0,0
"0,2,12,14,37",0.044830236583948135,0.05602818354964256,11,11,True,0.04819931462407112,0.04709481820464134,0.04709481820464134,0.04695199429988861,0.04644908756017685,7839,3240,3240,9749,3472,8,0,False,False,0,0
"0,2,12,14,38",0.06747245788574219,0.06477800011634827,11,11,True,0.12191192060709,0.12191192060709,0.12191192060709,0.0958230271935463,0.0958230271935463,39,11,11,414,76,11,11,True,True,4,4
"0,2,12,15,30",0.04757891222834587,0.05141863599419594,11,0,False,0.07227407395839691,0.07227407395839691,0.06586812436580658,0.062326349318027496,0.05426771193742752,1285,335,694,3485,1064,0,11,True,False,0,4
"0,2,12,15,37",0.05577421188354492,0.058123424649238586,11,11,True,0.07756892591714859,0.07756892591714859,0.07756892591714859,0.07020661234855652,0.07020661234855652,894,282,282,2086,530,11,11,True,True,4,4
"0,2,12,15,42",0.06484422832727432,0.05688919126987457,0,0,True,0.07275909185409546,0.07275909185409546,0.07275909185409546,0.08349102735519409,0.08349102735519409,1246,328,328,869,164,0,0,True,True,1,4
"0,2,12,19,38",0.055458683520555496,0.04660078510642052,0,0,True,0.10691895335912704,0.10691895335912704,0.10691895335912704,0.09141591191291809,0.09141591191291809,85,31,31,535,91,0,0,True,True,4,4
