dam_load_forecast__mw__pge_tac,dam_load_forecast__mw__sce_tac,dam_load_forecast__mw__sdge_tac,dam_load_forecast__mw__ca_iso_tac,actual_load__mw__pace,actual_load__mw__nevp,actual_load__mw__azps,actual_renewable_generation__mw__np15__solar,actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__solar,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar,dam_renewable_forecast__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat,dam_schedule__mw__load__tac_north,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_south,dam_as_clearing_price__usd_per_mw__ru__as_caiso,dam_as_clearing_price__usd_per_mw__rd__as_caiso,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_requirement__mw__as_caiso__non_spinning_reserve__minimum,rtpd_eim_transfer__mw__export__bcha__malin500,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__import__nevp__eldorado230,rtpd_eim_transfer__mw__export__srp__pvwest,rtpd_eim_transfer__mw__import__ladwp__sylmar,rtpd_eim_transfer__mw__export__pge__malin500,actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,dam_schedule__mw__import__caiso_totals,dam_schedule__mw__export__caiso_totals,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__ru__as_caiso,dam_as_total_procured__mw__rd__as_caiso,dam_as_total_procured__mw__sr__as_caiso,dam_as_total_procured__mw__nr__as_caiso
11314.65,10274.69,2430.94,24174.39,5989,4267,3903,95.43447,66.32718,-35.98595,1086.73506,-9.16478,22.01821,0.0,39.89,0.0,915.5,0.0,26.1,57.00198,60.96591,51.4781,56.3040775,54.2006725,53.989745,0.6862125,7634,10880.19,10208.87,2637.69,0.0,0.0,64.05,1892.37,533.93,647.93,180.58,722.34,36.855,135.8325,202.66,0.0,7.905,0.0,24877,18780.29,6526.03,1404.0,46.79632,-6.27822,-3.92744,3.4522075,879.89,1079.89,389.69,1115.17
11339.79,10336.25,2436.63,24264.56,5967,4224,3863,94.52105,97.60344,-32.01058,1168.42323,-8.08868,27.01638,0.0,49.62,0.0,960.01,0.0,24.81,56.68526,60.66917,51.14525,54.8053425,52.01896,52.256435,0.6649025,7542,11063.24,10257.93,2616.01,0.0,0.0,165.46,1815.53,179.93,731.93,181.27,725.08,91.92,141.4825,35.4575,0.0,35.11,18.75,24766,18549.71,6719.92,1484.0,46.68888,-6.11911,-3.87727,2.225345,408.2,1219.89,194.43,1197.83
11150.56,10242.14,2376.25,23919.52,5919,4184,3798,22.16644,149.55762,-30.84915,1017.97835,-8.16607,24.39103,0.0,61.87,0.0,954.31,0.0,22.24,52.146,50.85235,47.52625,54.7816825,50.9396575,51.8371075,0.6350225,7432,10877.22,10182.83,2513.16,0.0,0.0,775.77,1386.53,191.93,587.93,178.71,714.86,103.5925,111.3225,57.42,0.0,1.2475,0.0,24265,16990.7,6741.92,1387.0,47.1162,-1.65074,-3.37906,0.0,334.28,979.89,552.83,912.06
10913.49,10076.58,2305.73,23446.93,5790,4128,3682,74.26223,194.09795,-35.14895,838.83344,-9.72282,18.92578,0.0,80.23,0.0,915.0,0.0,22.21,51.14956,50.34481,47.20381,58.99542,55.9525575,56.526585,0.0564025,7276,10640.5,10071.84,2480.41,0.0,0.0,111.32,1712.16,179.93,515.93,175.14,700.57,1.19,48.0625,135.88,0.0,332.0725,0.0,23680,16332.38,6859.03,1328.0,46.56463,-1.38808,-3.19685,0.0,299.89,859.89,602.77,856.76
10549.84,9997.61,2225.43,22922.17,5580,3987,3508,76.13705,297.2682,-37.98942,714.34462,-8.50507,22.56456,0.0,93.27,0.0,843.65,0.0,22.99,50.76341,50.08,47.26399,63.8082125,62.113315,62.292415,-0.80363,7020,10247.09,10183.36,2380.69,0.0,0.0,57.14,1721.32,257.93,497.93,171.18,684.71,0.0,0.0,267.175,0.0,44.55,0.0,23337,16009.65,6853.03,1244.0,47.48287,-0.2855,-2.99504,0.0,554.09,829.89,457.08,835.19
9955.31,9642.9,2095.35,21840.68,5371,3833,3327,3.97376,317.46674,-39.58924,767.80315,-8.45916,21.83964,0.0,101.79,0.0,776.8,0.0,22.24,49.07013,49.02521,46.75281,63.700115,61.2279525,61.8071175,-0.320375,6676,9703.94,9734.29,2271.13,0.0,0.0,58.03,1552.54,185.93,419.93,163.0,652.01,17.9925,0.0,198.7875,0.0,0.0,0.0,22676,14333.29,7508.03,1306.0,46.11844,-0.44421,-2.50748,0.0,598.88,699.89,374.41,694.95
9345.83,9164.85,1989.92,20646.66,5202,3687,3218,4.12915,220.11616,-38.78178,788.14862,-8.36195,28.01737,0.0,104.2,0.0,749.82,0.0,20.23,48.38081,47.86761,46.18548,54.0383425,51.713095,52.9589325,-0.2386925,6402,9162.82,9237.17,2163.6,0.0,0.0,9.94,1424.6,179.93,431.93,153.96,615.84,110.6375,48.3825,104.8525,0.0,0.0,0.0,21618,12607.64,7655.03,1179.0,46.15507,-0.03894,-2.18681,-0.88088,396.92,719.89,370.76,808.01
9140.42,8875.48,2043.63,20207.05,5103,3598,3135,4.23784,151.78084,-38.55793,727.22213,-8.60965,37.39718,0.0,119.69,0.0,650.95,0.0,20.34,46.10834,45.77568,44.43392,49.3194725,47.4013275,47.7947925,-0.130695,6256,8936.36,8874.81,2234.45,0.0,0.0,522.03,1530.05,215.93,377.93,150.97,603.88,180.3375,14.3125,118.055,0.0,48.3725,25.0,21170,12104.73,7492.03,1122.0,43.40569,-1.01047,-1.69218,0.01396,410.87,505.05,476.78,680.33
8916.81,8550.97,1980.65,19596.68,5065,3537,3103,4.43684,76.73917,-40.02607,772.30337,-8.2718,47.4087,0.0,97.98,0.0,737.35,0.0,20.95,46.30054,45.81743,44.63677,41.0475475,39.5007925,39.8432525,-0.1540575,6223,8613.12,8549.79,2106.88,0.0,0.0,145.36,1233.08,179.93,359.93,146.36,585.42,192.225,37.045,120.24,0.0,118.8875,0.0,20595,12027.33,7482.03,1098.0,43.68974,-1.05047,-1.56033,0.0,504.83,474.89,333.38,631.64
8725.26,8305.34,1899.56,19079.94,5085,3505,3121,4.44232,36.0836,-39.72498,1022.09177,-8.21263,56.42892,0.0,76.75,0.0,801.75,0.0,22.71,45.63432,45.2373,44.0645,40.310425,38.784675,39.193565,-0.16308,6256,8400.99,8356.29,2068.75,0.0,0.0,21.13,851.99,179.93,341.93,143.64,574.56,200.0,63.5125,67.625,0.0,0.0,0.0,20972,11515.06,7512.03,1097.0,43.07182,-1.02006,-1.54244,0.0,438.37,470.14,432.38,576.14
8693.72,8275.6,1848.81,18970.54,5167,3519,3220,4.44779,35.99079,-40.68037,1061.17871,-8.22457,52.28822,0.0,61.14,0.0,877.95,0.0,24.75,45.54916,45.07089,44.01415,45.4420975,43.9230325,44.242775,-0.2561675,6383,8353.54,8338.52,1992.39,0.0,0.0,35.82,1070.17,179.93,365.93,143.84,575.37,197.0175,0.0,100.0,0.0,34.955,0.0,20270,11588.06,7384.03,1088.0,43.09523,-0.96447,-1.48946,0.0,468.46,516.81,507.11,473.02
8940.21,8528.71,1861.04,19487.25,5399,3590,3434,4.43854,29.93561,-40.0366,1065.40968,-8.18666,54.00341,0.0,49.34,0.0,975.83,0.0,24.86,45.77294,45.59901,44.20293,40.678675,38.8675625,39.3437175,0.012855,6701,8547.89,8584.78,1980.66,0.0,0.0,46.67,791.03,179.93,329.93,145.45,581.79,99.0975,87.5275,80.6275,0.0,104.575,0.0,20858,12428.55,7086.03,1109.0,43.12642,-0.84764,-1.79888,0.0,508.5,428.18,466.14,487.31
9559.93,9124.73,1974.33,20824.61,5781,3766,3730,4.49603,10.69588,-39.71334,1059.86049,-8.15693,63.5374,0.0,38.29,0.0,1012.65,0.0,25.28,46.50823,46.35434,44.86618,50.88214,48.74452,49.3215525,-0.1569875,7185,9117.44,9168.59,2114.73,0.0,0.0,96.27,1317.06,179.93,293.93,158.06,632.24,24.9225,17.3525,108.81,0.0,160.68,0.0,21856,14033.48,7114.03,1142.0,43.49637,-1.04921,-1.96265,0.00022,404.43,489.89,406.67,805.97
10589.71,9973.72,2157.52,22894.82,6074,3957,3812,4.07356,28.99567,242.34848,1187.75368,-4.67116,69.26653,1.28,33.21,577.13,962.8,6.91,25.32,54.90394,54.67679,52.85345,62.6693675,58.970495,60.20552,0.3160025,7793,9847.67,9988.11,2277.18,0.0,0.0,912.66,524.25,203.93,383.93,171.26,685.03,116.945,0.0,205.8025,0.0,99.3575,0.0,23201,16742.53,6199.83,1283.0,52.00065,-0.41066,-2.49264,0.0,353.06,639.89,420.08,993.89
11273.99,10188.84,2157.08,23789.91,6154,3917,3587,45.69912,24.85241,4323.54136,1023.29462,310.97998,47.25403,233.68,28.04,4033.36,842.41,342.44,22.79,52.83533,60.27802,49.68501,54.6663425,46.9977575,49.4783625,0.6698575,8145,10336.78,10158.23,2197.34,0.0,0.0,696.74,3323.17,251.93,701.93,180.5,721.99,187.175,97.63,207.16,0.0,0.0,0.0,24495,18071.03,5874.03,1230.0,43.54146,-5.89655,-3.39731,-1.85904,419.89,1169.89,391.0,1113.15
10980.71,10023.11,1969.51,23135.09,6073,3799,3288,150.69415,7.35015,8849.33773,550.51102,922.64133,29.07646,700.72,22.36,8290.92,765.94,1023.71,19.97,37.68744,52.27389,33.90635,43.735685,24.451105,31.1520825,0.73216,8145,9984.42,9844.22,2048.5,0.0,0.0,689.12,3881.65,347.93,881.93,180.61,722.42,213.3975,197.9675,41.45,0.0,0.0,0.0,26523,18805.78,5180.49,1158.0,24.42781,-10.87025,-2.38938,-8.5226575,569.89,1469.89,597.52,907.53
10314.46,9632.56,1752.95,21851.2,5961,3658,3045,230.50109,2.01575,9592.96779,290.44488,1238.1975,21.73486,976.25,16.0,9928.31,632.51,1477.73,15.91,35.0295,48.64,31.77999,48.8330275,32.046415,37.66747,0.61078,8011,9417.51,9510.24,1772.8,0.0,0.0,763.48,2701.36,401.93,689.93,188.47,753.9,99.0825,56.76,83.6575,0.0,0.0,0.0,26094,18044.14,5014.03,1175.0,22.94663,-9.93906,-2.14381,-7.1741575,671.87,1149.89,467.78,1100.86
9635.59,9339.75,1606.39,20726.23,5859,3572,2887,318.64231,2.32225,9475.19774,118.9395,1347.68695,26.94857,1069.91,10.28,10036.33,515.72,1624.94,12.17,32.18615,43.20641,29.45943,45.769065,30.369395,35.65067,0.6703575,7854,8921.93,9090.41,1570.21,0.0,0.0,763.87,4336.21,227.93,689.93,188.75,755.02,251.1325,131.465,53.265,0.0,0.0,0.0,26063,17069.69,5058.03,1167.0,22.15162,-8.12588,-1.90864,-6.4716225,391.24,1149.89,522.93,1038.67
9120.12,9050.08,1520.07,19829.77,5836,3544,2831,426.97202,-2.54928,9326.84754,189.95618,1322.08177,35.60853,1151.53,7.93,9994.61,496.49,1681.74,10.71,30.48704,39.87551,27.6125,42.9644425,33.4037475,35.325315,0.6876675,7769,8579.15,8915.66,1534.39,0.0,0.0,950.2,2789.9,311.93,611.93,185.24,740.95,500.0,242.4825,340.01,0.0,0.0,0.0,25926,16115.91,4814.01,1071.0,21.87725,-6.8263,-1.78349,-3.300535,519.89,1019.89,663.57,880.07
8885.2,8955.05,1504.28,19484.11,5853,3583,2861,410.80345,-1.59886,9274.82594,189.03632,1288.67844,40.14473,1224.27,6.44,10052.32,511.75,1692.11,13.22,28.52447,35.81687,26.00531,40.3449575,33.692105,34.3150475,0.68929,7624,8387.49,9006.58,1532.0,0.0,0.0,214.64,2932.94,281.93,617.93,184.25,737.0,500.0,292.155,622.535,15.6425,0.5075,0.0,25990,15206.49,5086.03,1114.0,21.71166,-5.19547,-1.61734,-1.727245,490.09,1029.89,705.27,809.96
8972.3,9175.7,1580.26,19868.27,5857,3687,2992,303.15602,-2.94587,9276.09792,135.50127,1190.9762,38.00804,1300.11,4.64,10239.36,512.05,1679.57,17.97,28.07591,37.0755,24.76352,45.82446,32.9431175,36.8506525,0.8039075,7514,8533.43,9289.97,1669.12,0.0,0.0,1281.44,2862.92,287.93,647.93,187.95,751.78,476.615,123.7075,796.0,0.0,101.8275,46.26,27071,15512.83,4805.99,1094.0,20.24332,-6.20418,-1.6284,-4.7238075,520.69,1079.89,909.31,616.1
9541.41,9724.24,1806.09,21213.08,5916,3823,3194,218.17868,-3.68945,8826.75548,128.46305,947.38809,42.83081,1246.87,3.23,9124.28,488.22,1499.21,24.88,30.95603,40.17638,27.98222,56.9967725,34.99239,42.3338025,0.913025,7483,8928.17,9794.7,1859.76,0.0,0.0,1656.53,3502.48,335.93,647.93,188.31,753.23,263.375,45.785,796.0,0.0,195.3425,11.165,26738,16832.54,4748.03,1121.0,23.03899,-6.13088,-1.78616,-9.0302225,598.53,1079.89,618.42,912.16
10448.3,10462.05,2093.13,23146.84,6073,3995,3481,124.16074,0.91206,4875.16982,116.34074,494.75682,51.73569,745.87,3.06,4723.37,475.8,849.65,33.67,49.68494,52.01177,46.7715,61.89268,48.0239725,52.360105,0.7346325,7553,9660.3,10524.66,2219.63,0.0,0.0,1522.3,1825.3,371.93,677.93,175.53,702.14,143.275,129.2975,730.3,0.0,187.1525,12.5,24792,18761.61,4944.09,1188.0,45.05845,-1.56093,-3.06556,-4.5015475,619.89,1129.89,735.49,727.3
11464.53,11077.35,2414.7,25107.0,6381,4244,3824,73.52077,1.61577,371.87008,138.84504,55.04757,60.5372,157.56,3.16,719.17,498.9,175.63,41.23,56.67895,58.02,53.71236,65.643675,50.7580825,56.28689,1.15067,7883,10803.67,11135.38,2586.88,0.0,0.0,428.88,1740.45,359.93,665.93,187.61,750.43,159.0575,152.6925,746.0,0.0,69.67,12.5,25622,21425.88,5110.03,1335.0,51.56427,-1.44755,-3.66713,-4.712495,593.36,1109.89,757.64,805.76
12287.92,11609.4,2637.97,26690.18,6430,4433,3941,16.66713,-3.89388,-40.7241,225.39875,-8.52452,62.43862,0.0,4.45,0.0,573.96,0.0,43.77,57.48517,59.23,54.50015,69.3430625,52.50677,58.7124825,1.53293,8190,11781.42,11584.76,2741.78,0.0,0.0,478.49,1331.83,461.93,503.93,199.67,798.7,136.79,160.975,796.0,0.0,0.0,0.0,26860,22073.42,5645.03,1517.0,52.10288,-1.50779,-3.8745,-5.1946975,759.89,839.89,801.1,862.85
12238.72,11480.69,2622.74,26495.93,6378,4396,3935,24.91307,-1.42215,-32.94428,350.60213,-8.20626,56.46422,0.0,6.81,0.0,596.24,0.0,43.28,55.48193,56.02519,52.78053,61.3785175,49.3883,54.050985,1.3963325,8174,11777.78,11443.64,2701.37,0.0,0.0,468.79,1937.13,179.93,665.93,198.21,792.84,144.6725,174.095,709.29,0.0,0.0,0.0,26429,21332.19,5729.92,1367.0,51.16736,-0.66386,-3.65071,-3.0170625,299.89,1109.89,635.08,1016.67
11942.0,11236.91,2534.08,25867.19,6296,4345,3872,5.22636,14.52314,-34.28978,319.11217,-8.0472,43.97943,0.0,9.38,0.0,552.08,0.0,39.44,54.99627,55.07967,52.53906,60.0614975,52.0023725,54.9363525,1.5120375,8060,11535.67,11286.09,2623.03,0.0,0.0,176.2,1714.48,179.93,545.93,193.48,773.92,170.4125,141.8425,711.775,0.0,0.0,0.0,25990,19964.09,5724.92,1344.0,51.15651,-0.87546,-2.9643,-0.936595,384.74,909.89,808.44,719.04
11607.61,11009.4,2427.74,25198.7,6137,4272,3758,4.96405,23.96308,-33.13563,311.28071,-8.55479,26.14457,0.0,12.66,0.0,465.77,0.0,33.84,54.46127,54.53237,52.24275,62.004665,53.0203075,56.5147775,1.6141975,7887,11239.08,11069.81,2567.27,0.0,0.0,103.31,1639.83,179.93,449.93,188.71,754.82,178.95,90.555,760.3875,0.0,0.0,50.0,25353,19514.27,5652.03,1408.0,50.97946,-0.61715,-2.86466,-1.294015,542.38,749.89,555.28,774.78
11156.95,10839.19,2314.54,24462.58,5844,4096,3578,5.50358,11.23345,-39.90336,157.37851,-8.61854,17.63543,0.0,16.03,0.0,376.65,0.0,29.57,54.39224,54.39831,52.3717,60.6303675,54.92273,57.10415,1.452395,7569,10744.3,11043.61,2468.16,0.0,0.0,68.01,1414.46,185.93,449.93,183.14,732.57,146.88,20.255,443.04,0.0,123.04,30.1625,25120,19311.52,5379.03,1303.0,51.20357,-0.53433,-2.65434,0.1013125,593.54,749.89,598.59,643.94
10427.17,10338.31,2154.83,23070.29,5622,3944,3397,5.47263,8.83947,-38.9299,136.53366,-8.30953,21.32305,0.0,18.83,0.0,314.41,0.0,26.74,53.69051,53.46305,51.77745,61.84949,56.0336875,58.08342,1.513565,7174,10099.83,10491.27,2302.5,0.0,0.0,12.93,980.47,179.93,383.93,172.62,690.48,189.6025,8.845,596.695,0.0,48.6375,50.0,24075,16584.92,6737.04,1422.0,50.11706,-1.07683,-2.49661,0.0,439.43,639.89,451.44,847.52
9800.24,9692.4,2025.86,21666.56,5456,3783,3282,5.38411,3.94367,-38.032,157.1783,-8.40386,30.93212,0.0,18.29,0.0,292.09,0.0,23.09,51.15163,50.67333,49.4326,51.48412,46.8574925,48.455695,1.20253,6862,9495.09,9877.42,2201.65,0.0,0.0,439.83,1113.38,179.93,389.93,162.01,648.03,198.9725,41.92,679.715,0.0,129.9325,50.0,22737,15480.62,6558.03,1312.0,48.00969,-1.03449,-2.10745,0.0,299.89,649.89,501.07,848.99
9740.8,9204.06,2105.09,21198.27,5391,3690,3203,5.33821,2.52435,-40.10022,185.46473,-8.43122,28.26648,0.0,8.22,0.0,292.24,0.0,22.06,51.63192,51.10011,49.87644,56.81432,52.8118575,54.0453875,0.7975075,6697,9180.95,9252.37,2258.13,0.0,0.0,168.43,1117.4,215.93,377.93,163.46,653.86,174.36,0.0,425.01,0.0,0.0,0.0,22120,15326.6,5749.03,1042.0,48.58848,-1.09176,-1.95169,0.0,310.21,504.89,556.6,805.6
9447.94,8824.9,2037.47,20458.56,5377,3614,3165,5.26155,-3.6703,-39.24852,316.31519,-8.19642,49.13012,0.0,8.72,0.0,378.58,0.0,21.52,51.62087,51.22855,50.03095,51.4335625,47.881945,49.0218675,0.67774,6645,8841.11,8881.3,2110.74,0.0,0.0,363.6,861.43,179.93,359.93,155.26,621.02,200.0,0.0,274.9175,0.0,68.7225,50.0,21349,14460.52,5842.03,1019.0,48.62746,-0.97504,-2.01838,0.00989,249.89,475.05,611.27,682.53
9197.89,8540.76,1942.12,19830.35,5327,3605,3170,4.57534,4.44125,-40.65379,665.67488,-8.27048,54.86577,0.0,9.95,0.0,464.08,0.0,22.36,50.47763,49.95211,48.97844,51.31565,48.152835,49.1350475,0.471425,6640,8632.04,8679.92,2069.64,0.0,0.0,227.37,688.99,179.93,341.93,153.96,615.84,187.19,0.0,269.73,0.0,281.655,50.0,21324,13892.38,5698.03,911.0,47.65145,-1.01403,-1.81215,0.088885,274.86,444.89,624.53,633.82
9118.03,8456.95,1884.65,19610.77,5429,3580,3259,4.53288,10.54393,-40.63158,244.86169,-8.31241,47.50658,0.0,10.42,0.0,405.59,0.0,20.62,50.62056,50.23078,49.13232,48.637135,45.5643375,46.5256575,0.49161,6720,8566.47,8615.42,2011.18,0.0,0.0,112.76,1280.61,179.93,365.93,153.4,613.6,164.5925,0.0,188.8975,0.0,352.7975,50.0,20949,13778.06,5791.03,1008.0,47.82547,-0.85126,-1.94383,0.07731,392.68,484.89,535.49,600.38
9339.89,8660.31,1893.37,20049.87,5675,3649,3466,4.518,4.53885,-39.96927,153.40709,-8.30279,43.22033,0.0,13.15,0.0,267.35,0.0,18.65,50.88063,50.5499,49.4,50.489625,47.68168,48.83187,0.4391525,6963,8751.48,8839.85,1970.58,0.0,0.0,50.06,966.89,179.93,329.93,154.5,618.0,166.265,0.0,403.795,0.0,281.12,50.0,20970,14277.35,5844.03,1019.0,48.0409,-0.86047,-1.97926,-0.3551575,318.72,425.05,425.33,793.34
9955.5,9247.35,1999.81,21366.96,6045,3815,3747,4.73149,0.71772,-39.53239,132.2008,-8.25396,36.86637,0.0,16.02,0.0,228.45,0.0,18.02,58.42578,57.82475,56.6,52.9045075,50.2418925,51.22362,0.377725,7429,9318.0,9411.06,2108.83,0.0,0.0,57.54,1429.15,179.93,293.93,162.26,649.05,60.3375,0.0,51.72,0.0,469.4475,25.0,22227,15558.04,5917.03,1175.0,55.09977,-1.04156,-2.28445,-0.251265,299.89,489.89,375.39,976.81
11020.6,10070.24,2182.02,23444.91,6357,3985,3851,4.17605,8.74761,270.52871,121.61142,-7.13134,26.25863,1.34,16.9,289.47,208.15,3.4,16.04,62.3108,62.56313,60.31685,65.946255,60.2719175,62.541565,0.0,7999,10022.29,10130.55,2287.59,0.0,0.0,622.34,1498.82,203.93,383.93,175.44,701.78,24.46,14.735,187.6675,0.0,0.0,25.0,23790,18839.37,4981.03,1396.0,58.90791,-0.33097,-3.07192,-2.59566,329.89,639.89,292.41,1169.63
11680.93,10256.96,2171.95,24277.72,6282,3947,3614,36.8838,18.57022,4350.59012,131.00479,83.6536,14.00551,270.27,16.54,4586.13,184.79,432.77,13.54,55.29692,62.43562,52.58201,67.273185,47.948225,55.409945,0.0,8313,10495.63,10214.47,2169.42,0.0,0.0,660.32,3982.84,251.93,701.93,184.62,738.48,2.25,56.8675,152.3675,0.0,0.0,0.0,24732,20022.25,4617.57,1251.0,46.44,-5.28473,-3.57218,-10.31601,409.89,1169.89,464.03,1066.48
11340.92,10018.28,1961.3,23480.32,6127,3816,3285,122.49212,12.14486,8798.18467,159.32635,354.22901,11.3694,1021.99,16.26,9255.11,171.87,1296.79,12.47,40.49127,51.46219,37.3931,71.61613,26.3370875,43.6638725,0.4063925,8314,10091.72,9828.43,1972.33,0.0,0.0,823.36,3548.93,347.93,881.93,184.04,736.15,0.0,8.99,1.0425,0.0,0.0,0.0,26158,19635.61,4818.92,1366.0,29.69736,-8.22271,-2.5712,-23.23105,569.89,1469.89,306.73,1226.91
10886.54,9764.31,1703.49,22503.95,5986,3680,3032,,,,,,,1222.81,15.09,10311.2,167.82,1618.24,11.62,38.91927,50.60066,36.15206,71.0983175,32.338065,47.7753375,0.75441,8267,9428.18,9514.84,1642.91,0.0,0.0,285.17,3285.13,401.93,689.93,192.33,769.32,15.325,49.3275,91.1425,0.0,15.3425,0.0,26945,18814.3,4818.97,1384.0,27.8609,-8.62981,-2.42856,-19.51249,659.89,1149.89,718.68,884.07
10245.81,9502.71,1529.11,21420.8,5857,3607,2846,325.27779,19.84754,9520.13249,133.78418,1073.59025,5.28897,1302.23,13.91,10334.63,165.58,1730.88,9.92,36.59125,46.03116,33.93218,73.59988,37.4403675,51.01342,1.5147,8199,8918.16,9144.21,1444.53,0.0,0.0,249.88,2679.01,227.93,689.93,193.14,772.57,0.5675,34.715,186.2475,0.0,2.395,112.5,27033,17206.62,4776.0,1373.0,27.38077,-6.97476,-2.23573,-16.426395,480.86,1149.89,707.08,801.47
9741.57,9281.59,1449.24,20611.94,5797,3568,2794,367.30587,17.99633,9407.59458,116.56893,1132.47614,3.08579,1389.91,11.99,10319.68,161.29,1888.8,7.76,33.01969,40.73,30.19039,65.9702575,39.3529075,49.0806475,1.41749,8136,8570.71,9038.59,1443.66,0.0,0.0,610.59,1835.23,311.93,611.93,188.23,752.92,8.515,54.2725,34.545,0.0,0.0,150.0,26886,16643.61,4634.09,1380.0,25.52334,-5.48545,-2.0109,-11.3859075,519.89,1019.89,538.77,1029.81
9447.88,9256.53,1453.62,20297.15,5798,3600,2805,339.2627,21.61374,9553.29731,118.31776,1097.18179,7.85521,1538.46,10.88,10315.34,154.38,2018.91,8.06,30.95349,38.0935,27.80282,64.149275,40.77955,49.2758975,1.573685,8125,8402.48,9111.7,1460.59,0.0,0.0,503.01,938.53,281.93,617.93,189.94,759.76,40.6125,50.615,112.655,0.0,0.0,150.0,26718,16213.95,4463.45,1324.0,24.0101,-5.04594,-1.89745,-9.42661,469.89,1029.89,543.99,1038.85
9433.85,9506.69,1586.85,20667.41,5812,3710,2981,256.88608,15.68532,9742.30212,112.97883,1006.39444,8.42859,1652.41,11.09,10265.49,143.36,2064.71,10.32,30.95347,38.86392,27.73078,57.702885,40.3151,46.5680075,1.5352475,8126,8620.48,9519.68,1609.16,0.0,0.0,334.32,3252.22,287.93,647.93,193.66,774.65,223.945,10.4975,288.0875,0.0,0.0,150.0,27447,16657.66,4494.36,1317.0,23.30775,-5.77923,-1.86649,-6.3377075,479.89,1079.89,807.26,806.59
9714.99,10017.06,1871.19,21744.02,5858,3857,3190,174.42585,12.79443,9184.0545,78.3706,828.0121,12.47455,1635.61,10.98,9324.64,130.94,1928.13,12.36,34.82023,40.14293,31.95644,64.3320025,36.0737225,46.7325175,1.5190175,8111,9009.73,10147.41,1842.02,0.0,0.0,1140.02,2089.44,335.93,647.93,188.39,753.54,132.87,0.0,528.9075,0.0,0.0,150.0,27213,18677.31,4429.59,1448.0,28.99473,-3.71191,-2.11359,-11.9694025,559.89,1079.89,792.53,777.36
10482.28,10694.73,2168.87,23489.34,6039,4001,3455,86.47783,24.23705,4981.45625,54.72384,468.37158,22.26572,1014.2,13.61,4359.44,127.47,1160.07,14.48,54.6757,55.26582,51.58052,65.5979625,53.9820425,58.279495,1.430265,8196,9745.23,10885.02,2218.38,0.0,0.0,1820.64,1302.42,371.93,677.93,175.78,703.11,250.4175,86.5175,511.905,0.0,34.77,75.0,25443,20097.28,4126.94,1437.0,50.86583,-0.7207,-3.08918,-2.9951975,619.89,1129.89,622.57,842.24
11404.67,11238.64,2480.2,25273.41,6329,4229,3702,12.52629,30.58912,392.77689,71.07962,60.0019,28.99728,80.27,16.97,208.31,141.73,81.15,16.34,62.94302,62.61513,60.37877,66.66005,60.12966,62.76409,1.643835,8427,10880.68,11480.95,2613.24,0.0,0.0,567.45,2485.52,359.93,665.93,189.27,757.07,130.96,144.4875,98.8775,0.0,434.215,25.0,26140,22722.32,4475.42,1434.0,59.39763,-0.51784,-3.02756,0.04002,589.89,1109.89,686.18,891.04
12379.92,11571.81,2655.04,26761.8,6347,4383,3880,4.28123,35.49434,-30.69395,131.80802,-9.58029,31.87986,0.0,20.22,0.0,164.18,0.0,15.6,64.59081,64.30213,61.92967,71.7680525,65.183725,68.01104,1.295985,8563,11836.01,11820.08,2803.35,0.0,0.0,486.93,2752.43,461.93,503.93,200.51,802.03,73.88,77.9125,103.365,0.0,559.5825,0.0,27194,23475.93,4702.43,1518.0,60.44384,-0.54926,-3.59771,0.0,759.89,839.89,340.9,1329.99
