total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,metered_load_mw,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
104829.503,523.0,20309.0,41226.0,1148.0,2.0,33890.0,182.0,681.0,5758.0,0.0,3270.0,0.19,0.387,0.01,0.0,0.318,0.001,0.006,0.054,0.0,0.03,98474,98161.0,100919.244,23.47,2.57,2528.40321,389.02262,267.74993,173.99423,10383.71,3148.03,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,3172.5,18221.0,52.0,52.0,52.0,0.0,0.0,0.0,505.1,29.3,29.452755,-0.005528,0.158283,31.356911,0.00607,0.019175,-3944.63,-47.51700000000005,10564.63,6133.147,6879.483
105119.335,570.5,20274.0,41646.0,1348.0,136.0,33887.0,212.0,676.0,4602.0,0.0,2855.0,0.191,0.394,0.012,0.001,0.32,0.002,0.006,0.043,0.0,0.027,99682,99436.0,102050.32,11.43,2.39,1004.93236,381.30595,272.14003,161.95995,4992.34,2906.0,0.0,0.0,0.0,3677.6,2515.1,3677.6,4666.5,2515.1,19204.4,52.0,52.0,52.0,0.0,0.0,0.0,2151.4,29.36,29.604218,0.06424,0.179979,30.779966,0.00698,0.020486,-3102.65,23.81099999999992,10936.65,6540.839,6919.811
106581.056,624.2,20757.0,43844.0,2657.0,366.0,33890.0,200.0,677.0,1610.0,0.0,2468.0,0.195,0.411,0.024,0.003,0.318,0.001,0.006,0.015,0.0,0.023,103371,103364.0,104789.565,53.23,2.5,15383.66979,529.23262,303.20534,298.79703,32621.38,3038.26,0.0,4.17,0.0,3677.6,2515.1,3677.6,4666.5,2515.1,19218.6,62.0,62.0,62.0,0.0,0.0,0.0,2151.4,36.95,37.411552,0.046301,0.415251,57.089508,0.009322,0.036853,-1801.665,57.88000000000011,11577.665,6201.785,7413.88
111119.514,690.0,21982.0,46604.0,4816.0,375.0,33901.0,305.0,682.0,48.0,8.0,2189.0,0.198,0.42,0.043,0.003,0.305,0.002,0.006,0.0,0.0,0.019,108952,109234.0,109870.748,93.73,0.39,8784.6102,642.49318,348.61059,276.07933,58258.89,864.89,11.35,11.35,0.0,3677.6,2515.1,3677.6,3677.6,2608.7,17689.8,104.0,104.0,104.0,0.0,0.0,0.0,1068.9,52.04,53.009057,0.226067,0.742991,112.672004,0.023158,0.068012,-1260.4519999999998,205.5239999999999,11646.452,6150.928,7754.523999999999
112481.813,647.6,22414.0,47890.0,4883.0,368.0,33913.0,576.0,685.0,3.0,9.0,2181.0,0.198,0.424,0.043,0.003,0.3,0.005,0.006,0.0,0.0,0.019,110997,110220.0,110838.613,15.75,0.14,1890.03083,631.57941,335.00006,276.68811,9716.29,690.54,8.13,8.13,0.0,3677.6,2515.1,3677.6,3677.6,2594.9,18071.5,108.0,108.0,108.0,0.0,0.0,0.0,1082.7,44.13,45.079106,0.457247,0.491859,46.986549,0.009894,0.029155,-1661.3449999999998,171.35799999999995,11249.345,6563.987,8057.358
112320.761,642.5,22043.0,47924.0,4745.0,378.0,33910.0,579.0,669.0,0.0,1.0,2520.0,0.195,0.424,0.042,0.003,0.3,0.005,0.005,0.0,0.0,0.022,109817,109409.0,110184.506,19.2,0.51,12365.67477,637.97535,316.78171,301.47514,11833.41,1307.4,5.45,5.45,0.0,3677.6,2515.1,3677.6,3677.6,2594.9,18176.0,68.0,68.0,68.0,0.0,0.0,0.0,1082.7,39.27,39.845081,0.128888,0.446193,47.546377,0.005362,0.029348,-2155.79,17.645999999999958,10643.79,6900.144,7712.354
111698.78,664.6,22343.0,47509.0,4203.0,380.0,33909.0,550.0,666.0,0.0,0.0,2862.0,0.198,0.422,0.037,0.003,0.301,0.004,0.005,0.0,0.0,0.025,108731,108556.0,108915.129,27.7,0.19,7444.53446,631.72354,320.2869,290.36854,16706.14,876.59,5.17,5.17,0.0,3677.6,2515.1,3677.6,3677.6,2594.9,18305.8,48.0,48.0,48.0,0.0,0.0,0.0,1082.7,38.57,39.214586,0.202513,0.442072,56.376958,0.009348,0.034277,-2809.603,106.2159999999999,9951.603,7191.387,7703.784
108191.878,683.7,22184.0,45579.0,2490.0,376.0,33912.0,514.0,661.0,0.0,0.0,3404.0,0.203,0.417,0.022,0.003,0.31,0.004,0.006,0.0,0.0,0.031,106707,106386.0,106006.614,34.14,1.44,9055.1695,545.15918,418.58007,206.69605,21135.26,3325.9,0.0,5.9,0.0,3677.6,2515.1,3677.6,4673.2,2515.0,19313.8,52.0,52.0,52.0,0.0,0.0,0.0,2158.2,37.34,38.082171,0.314258,0.427913,46.396338,0.0,0.028005,-2213.091,40.64599999999996,9225.091,7022.445,7575.354
104698.266,714.2,21876.0,43786.0,1095.0,68.0,33916.0,195.0,666.0,0.0,0.0,4168.0,0.206,0.414,0.01,0.0,0.32,0.001,0.006,0.0,0.0,0.039,102045,102359.0,102192.367,26.2,0.69,1866.18566,525.20827,354.15914,248.82642,15815.19,1221.84,0.0,3.65,0.0,3677.6,2515.1,3677.6,4647.6,2515.1,19304.0,56.0,56.0,56.0,0.0,0.0,0.0,2132.5,34.39,34.924787,0.202009,0.332778,33.040199,0.00175,0.022615,-2534.0640000000003,13.82299999999998,10448.064,6962.241,7630.177
100822.498,692.9,21381.0,41199.0,792.0,1.0,33926.0,184.0,664.0,0.0,0.0,4721.0,0.207,0.4,0.007,0.0,0.329,0.001,0.006,0.0,0.0,0.045,98033,98448.0,98172.741,24.39,0.86,4410.4888,547.25101,358.06809,271.20736,15190.27,2498.4,0.0,1.96,0.0,3677.6,2515.1,3677.6,4647.6,2515.1,19309.7,56.0,56.0,56.0,0.0,0.0,0.0,2132.5,31.49,31.782351,0.030292,0.262059,31.425109,0.021153,0.02229,-2680.207,215.25599999999997,9990.207,6236.951,7028.744
98379.341,706.4,20300.0,39132.0,832.0,1.0,33925.0,182.0,654.0,0.0,0.0,5903.0,0.201,0.387,0.008,0.0,0.336,0.001,0.006,0.0,0.0,0.058,95015,,95552.296,17.11,1.02,1044.57148,366.4015,259.67434,162.3765,7197.61,926.73,0.0,0.0,0.0,3677.6,2515.1,3677.6,3836.2,2786.1,18668.1,237.0,237.0,237.0,0.0,0.0,0.0,1050.1,28.73,28.833598,-0.039438,0.143036,27.586516,0.014227,0.020622,-2858.542,60.84299999999996,10640.542,5895.699,7158.843
97212.993,712.1,19827.0,38998.0,856.0,1.0,33919.0,183.0,651.0,0.0,0.0,6561.0,0.196,0.386,0.008,0.0,0.335,0.001,0.006,0.0,0.0,0.065,93266,,93696.43,3.28,0.68,133.37447,369.12748,274.85785,152.12713,1372.59,702.19,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2627.5,18372.0,237.0,237.0,237.0,0.0,0.0,0.0,1050.1,28.45,29.085928,0.382534,0.253394,29.68947,0.03028,0.021689,-3545.949,-32.960000000000036,10447.949,6098.909,7223.04
96591.068,733.1,19349.0,38660.0,855.0,1.0,33923.0,184.0,646.0,0.0,0.0,7098.0,0.192,0.383,0.008,0.0,0.336,0.001,0.006,0.0,0.0,0.07,92628,,93156.308,9.14,0.49,1441.77689,362.15038,266.82525,152.08407,3865.28,591.56,0.0,0.0,0.0,3677.6,2515.1,3677.6,3778.7,2728.6,18474.3,237.0,237.0,237.0,0.0,0.0,0.0,1050.1,27.6,27.922319,0.146475,0.175844,26.228312,0.023988,0.021824,-3467.563,-21.278999999999996,10365.563,6150.842,7283.279
97039.542,729.2,19254.0,38725.0,883.0,1.0,33933.0,186.0,643.0,0.0,0.0,7295.0,0.19,0.383,0.008,0.0,0.336,0.001,0.006,0.0,0.0,0.072,92860,,93376.007,5.45,0.61,543.61743,357.94209,276.34895,138.54968,2261.37,582.83,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2627.5,18388.1,237.0,237.0,237.0,0.0,0.0,0.0,1050.1,27.58,27.882158,0.113501,0.188657,28.299073,0.027479,0.02326,-3695.566,-12.149,10361.566,6273.715,7118.149
98886.64,764.1,19589.0,39026.0,856.0,1.0,33933.0,190.0,650.0,0.0,0.0,7633.0,0.192,0.383,0.008,0.0,0.333,0.001,0.006,0.0,0.0,0.074,94709,,95123.063,22.76,2.79,1358.83395,534.67519,282.05975,326.53376,13808.03,3764.33,0.0,0.0,0.0,3677.6,2515.1,3677.6,3704.4,2654.3,18427.6,237.0,237.0,237.0,0.0,0.0,0.0,1050.1,27.78,28.719697,0.643029,0.296667,28.585046,0.018949,0.02443,-3795.288,55.59100000000001,10669.288,6381.697,7528.409
102192.252,776.9,19635.0,39459.0,1108.0,1.0,33936.0,190.0,650.0,0.0,0.0,7733.0,0.191,0.384,0.01,0.0,0.33,0.001,0.006,0.0,0.0,0.075,98987,,98739.377,30.12,2.06,1523.75987,601.64002,211.86457,393.29089,18332.59,3927.87,0.0,0.0,0.0,3677.6,2515.1,3677.6,4645.2,2515.1,19426.5,196.0,196.0,196.0,0.0,0.0,0.0,2130.1,29.86,30.949356,0.63979,0.449566,26.800509,0.00419,0.022152,-3480.9259999999995,-47.791,10822.926,6040.717000000001,7885.791
106992.045,808.4,20116.0,40626.0,3401.0,1.0,33935.0,188.0,645.0,0.0,8.0,7756.0,0.188,0.38,0.031,0.0,0.318,0.001,0.006,0.0,0.0,0.072,105853,105926.0,104494.222,55.67,1.03,10031.27836,617.46294,202.18495,389.8519,32095.6,977.56,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2648.3,18401.3,48.0,48.0,48.0,0.0,0.0,0.0,1029.3,37.02,39.986742,2.395789,0.570952,71.485354,0.041768,0.056919,-2527.0690000000004,-53.82899999999995,11245.069,6024.898,8297.829
111242.517,832.0,21290.0,42842.0,4794.0,1.0,33931.0,195.0,631.0,17.0,4.0,7541.0,0.191,0.385,0.043,0.0,0.305,0.001,0.005,0.0,0.0,0.067,110566,110663.0,109228.633,87.9,0.43,9573.19286,647.22514,258.00989,369.49233,55168.4,1008.19,2.81,2.81,0.0,3677.6,2515.1,3677.6,3677.6,3182.3,18049.5,98.0,98.0,98.0,0.0,0.0,0.0,495.3,42.25,46.590499,3.487169,0.85333,65.176446,0.106785,0.051328,-2043.235,-34.19799999999998,12425.235,6257.433,9104.198
112235.297,799.7,21746.0,43678.0,4293.0,2.0,33929.0,196.0,632.0,641.0,0.0,7489.0,0.193,0.387,0.038,0.0,0.301,0.001,0.005,0.005,0.0,0.066,111120,110926.0,110218.562,30.9,0.0,3555.91905,656.13343,262.28409,375.55299,19698.9,0.0,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2597.3,18025.9,104.0,104.0,104.0,0.0,0.0,0.0,1080.3,37.95,40.527708,1.956186,0.621522,51.851893,0.018815,0.033078,-2045.021,37.64300000000003,13469.021,7443.378000000001,10126.143
111405.539,726.6,21707.0,43938.0,2582.0,2.0,33919.0,260.0,636.0,1902.0,0.0,7053.0,0.193,0.392,0.023,0.0,0.302,0.002,0.005,0.017,0.0,0.063,109297,108938.0,108532.149,17.45,0.0,3599.90515,403.7362,235.39482,210.089,7962.88,0.0,0.0,0.3,0.0,3677.6,2515.1,3677.6,4675.4,2515.1,18935.1,88.0,88.0,88.0,0.0,0.0,0.0,2160.3,33.38,34.820076,1.023793,0.416283,47.265118,0.021819,0.031633,-2903.26,-118.277,12759.26,7474.037,9285.223
110293.597,694.2,21995.0,42760.0,1236.0,2.0,33892.0,287.0,636.0,3167.0,0.0,7060.0,0.198,0.385,0.011,0.0,0.305,0.002,0.005,0.028,0.0,0.063,106956,106740.0,106889.37,18.85,2.46,1023.21094,401.03385,227.41995,215.04808,8291.54,2314.52,0.0,0.0,0.0,3677.6,2515.1,3677.6,4675.4,2515.1,19008.8,88.0,88.0,88.0,0.0,0.0,0.0,2160.3,32.49,32.64931,-0.175753,0.335063,34.123059,0.008718,0.021841,-3432.7569999999996,-236.028,11904.757,7252.785,8063.972
108601.525,665.0,21407.0,41372.0,1165.0,2.0,33889.0,284.0,627.0,3457.0,0.0,7278.0,0.195,0.377,0.01,0.0,0.309,0.002,0.005,0.031,0.0,0.066,105562,104977.0,106035.352,13.83,3.34,309.80154,401.22352,234.88634,206.49439,6114.55,3743.66,0.0,0.0,0.0,3677.6,2515.1,3677.6,4688.0,2527.7,19357.6,48.0,48.0,48.0,0.0,0.0,0.0,2160.3,30.93,31.238149,0.005012,0.303137,30.77688,0.010481,0.021399,-2595.855,-147.79899999999998,12161.855,6633.654,8306.201000000001
107898.67,643.1,20818.0,40938.0,1168.0,3.0,33897.0,352.0,627.0,3559.0,0.0,7596.0,0.191,0.375,0.01,0.0,0.311,0.003,0.005,0.032,0.0,0.069,104169,103466.0,105449.541,19.16,3.21,4207.07067,402.94021,238.3213,203.9121,8428.91,3111.9,0.0,0.0,0.0,3677.6,2515.1,3677.6,4728.4,2568.1,19364.8,48.0,48.0,48.0,0.0,0.0,0.0,2160.3,29.36,29.561361,-0.094968,0.296328,31.108309,-0.106026,0.021835,-2479.8779999999997,-225.163,12497.878,6830.041,8189.837
107847.719,624.2,21094.0,41335.0,1145.0,2.0,33860.0,301.0,618.0,3442.0,0.0,8179.0,0.191,0.375,0.01,0.0,0.307,0.002,0.005,0.031,0.0,0.074,103595,102555.0,105177.574,27.48,1.48,5100.28635,395.1041,234.74366,199.00789,11904.14,1254.1,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2597.3,18309.0,48.0,48.0,48.0,0.0,0.0,0.0,1080.3,28.21,28.439508,-0.058226,0.287734,39.882952,-0.090091,0.028042,-2696.994,-245.538,12418.994,6535.532,8062.962
108145.235,660.0,21573.0,41461.0,1227.0,3.0,33853.0,249.0,622.0,2696.0,0.0,8600.0,0.195,0.375,0.011,0.0,0.306,0.002,0.005,0.024,0.0,0.078,103541,102184.0,105379.504,18.03,0.67,4243.93206,417.44819,240.25789,220.02253,8287.11,1264.24,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2597.3,18308.1,48.0,48.0,48.0,0.0,0.0,0.0,1080.3,27.74,28.04551,0.020108,0.285402,36.608776,-0.2319,0.025675,-2794.562,-124.327,12230.562,5970.889,7794.673
109101.482,736.4,22038.0,41769.0,1508.0,27.0,33841.0,182.0,593.0,1845.0,0.0,8964.0,0.198,0.377,0.013,0.0,0.305,0.001,0.005,0.016,0.0,0.08,104452,103141.0,106599.982,6.76,1.23,2370.42621,397.43399,233.80878,201.12759,2957.39,1364.62,0.0,0.0,0.0,3677.6,2515.1,3677.6,3787.5,2707.2,18424.0,48.0,48.0,48.0,0.0,0.0,0.0,1080.3,29.39,28.458796,-1.201633,0.270429,34.043106,0.013482,0.027124,-2531.347,-95.197,12433.347,6108.544,8548.803
110819.216,805.2,21929.0,42461.0,2331.0,256.0,33817.0,184.0,588.0,666.0,0.0,8975.0,0.197,0.381,0.021,0.002,0.304,0.001,0.005,0.006,0.0,0.08,107201,106262.0,109259.433,19.55,1.43,929.88977,585.21886,239.80927,385.04477,12228.58,4037.95,0.0,0.0,0.0,3677.6,2515.1,3677.6,4989.6,2829.3,19642.7,48.0,48.0,48.0,0.0,0.0,0.0,2160.3,32.5,32.727179,-0.310557,0.537735,32.512386,0.018395,0.024824,-1585.471,-2.2049999999999272,12709.471,6655.6759999999995,8817.795
114527.394,810.0,22712.0,43450.0,4535.0,320.0,33862.0,183.0,594.0,77.0,8.0,8722.0,0.198,0.379,0.039,0.002,0.295,0.001,0.005,0.0,0.0,0.076,111631,110702.0,113543.573,18.78,0.68,9046.23511,602.9594,264.9419,311.53712,11120.54,1065.76,2.34,2.34,0.0,3677.6,2515.1,3677.6,3677.6,2597.3,18351.3,58.0,58.0,58.0,0.0,0.0,0.0,1080.3,41.36,41.762328,-0.268693,0.671021,45.247899,0.041512,0.035554,-1014.957,53.14099999999996,13776.957,7109.816000000001,9604.859
116387.041,787.7,23596.0,45037.0,4704.0,435.0,33875.0,181.0,600.0,42.0,10.0,8189.0,0.202,0.386,0.04,0.003,0.29,0.001,0.005,0.0,0.0,0.07,114224,111828.0,114343.397,29.29,0.85,3004.74629,669.48468,292.07085,360.1506,19086.68,1695.08,2.08,2.08,0.0,3677.6,2515.1,3677.6,3677.6,2597.3,18365.5,64.0,64.0,64.0,0.0,0.0,0.0,1080.3,39.84,40.224285,-0.289133,0.673418,44.470822,0.01231,0.031012,-2068.746,-14.577999999999976,14532.746,7371.324,10009.578
115704.063,804.3,24201.0,44745.0,3802.0,445.0,33887.0,170.0,596.0,41.0,2.0,8361.0,0.208,0.384,0.032,0.003,0.291,0.001,0.005,0.0,0.0,0.071,113087,110913.0,113491.069,17.94,0.6,2265.16058,521.49324,345.29568,249.76015,10823.92,886.24,0.0,0.0,0.0,3677.6,2515.1,3677.6,4675.4,2515.1,19240.4,68.0,68.0,68.0,0.0,0.0,0.0,2160.3,37.62,37.867486,-0.312838,0.560324,39.908415,0.00994,0.030975,-2242.0390000000007,-84.346,13942.039,7472.385,10190.346
114465.217,817.9,24285.0,44379.0,3012.0,447.0,33897.0,164.0,595.0,41.0,0.0,8191.0,0.211,0.385,0.026,0.003,0.294,0.001,0.005,0.0,0.0,0.071,111881,110046.0,112602.806,45.48,0.73,1864.69882,583.71262,265.33039,361.32088,28514.84,1066.59,0.0,0.0,0.0,3677.6,2515.1,3677.6,4675.4,2515.1,19242.5,68.0,68.0,68.0,0.0,0.0,0.0,2160.3,37.0,37.404872,-0.15546,0.560332,38.853037,0.005849,0.028855,-1893.853,-87.24400000000003,14087.853,7265.097,10607.244
112715.334,822.3,24287.0,43438.0,2277.0,450.0,33918.0,165.0,615.0,41.0,0.0,8196.0,0.214,0.383,0.02,0.004,0.299,0.001,0.005,0.0,0.0,0.072,109363,108115.0,110585.361,43.16,0.64,4031.6006,596.51873,277.04433,367.30613,27755.38,1326.97,0.0,0.0,0.0,3677.6,2515.1,3677.6,4675.4,2515.1,19355.9,52.0,52.0,52.0,0.0,0.0,0.0,2160.3,35.56,35.823056,-0.271936,0.534992,36.001862,0.013224,0.026138,-2155.551,41.557000000000016,14083.551,7199.994000000001,10405.557
110149.866,794.7,23859.0,42443.0,1564.0,321.0,33914.0,166.0,600.0,41.0,0.0,8285.0,0.214,0.381,0.014,0.002,0.305,0.001,0.005,0.0,0.0,0.074,106161,104849.0,107595.472,15.27,0.87,370.10956,556.58396,344.53632,292.77259,9733.62,1814.47,0.0,0.0,0.0,3677.6,2515.1,3677.6,4624.4,2515.1,19373.8,52.0,52.0,52.0,0.0,0.0,0.0,2109.3,33.95,34.451506,-0.00407,0.505575,33.273588,0.009309,0.024279,-2585.028,-10.530999999999947,13669.028,6815.559,10332.531
107073.023,726.5,23052.0,41562.0,1204.0,261.0,33922.0,168.0,610.0,41.0,0.0,8023.0,0.211,0.381,0.011,0.002,0.311,0.001,0.005,0.0,0.0,0.073,102274,101132.0,104188.856,19.12,3.12,1089.68956,528.24606,290.17134,312.20268,11525.99,3627.84,0.0,0.0,0.0,3677.6,2515.1,3677.6,4657.4,2548.1,19414.1,52.0,52.0,52.0,0.0,0.0,0.0,2109.3,31.87,32.38097,0.009204,0.501766,32.420465,0.013296,0.02217,-2912.8820000000005,7.216000000000008,13236.882,5961.666,9774.784
106032.974,701.8,22430.0,42018.0,864.0,251.0,33926.0,168.0,624.0,41.0,0.0,7766.0,0.207,0.388,0.008,0.002,0.313,0.001,0.005,0.0,0.0,0.071,100895,,101390.807,18.42,1.19,2067.32331,384.27757,312.92054,129.83766,8236.18,1476.25,0.0,0.0,0.0,3677.6,2515.1,3677.6,3707.9,2660.8,18431.0,235.0,235.0,235.0,0.0,0.0,0.0,1047.1,34.4,33.760418,-0.467891,-0.171691,47.007544,0.00862,0.032257,-4669.838,-73.87799999999999,13551.838,7623.716,11963.378
105225.491,725.4,22344.0,42811.0,753.0,260.0,33932.0,171.0,629.0,39.0,0.0,7577.0,0.205,0.394,0.007,0.002,0.312,0.001,0.005,0.0,0.0,0.069,98790,,99657.445,6.64,0.0,3026.02372,381.10322,322.51704,117.21274,2945.52,0.0,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2630.5,18365.9,198.0,198.0,198.0,0.0,0.0,0.0,1047.1,34.07,33.717093,-0.369768,0.016861,36.954512,0.004077,0.027936,-5599.428,-56.787000000000035,13633.428,8436.215,12806.213
103961.959,744.7,22345.0,42602.0,687.0,54.0,33928.0,173.0,628.0,39.0,0.0,7289.0,0.207,0.395,0.006,0.0,0.314,0.001,0.005,0.0,0.0,0.067,97896,,98712.75,3.06,1.24,31.47461,368.31272,322.32811,103.30037,1306.16,1312.86,0.0,0.0,0.0,3677.6,2515.1,3677.6,3841.4,2794.3,18543.4,198.0,198.0,198.0,0.0,0.0,0.0,1047.1,33.57,33.393486,-0.291474,0.11496,34.523343,0.014691,0.026153,-5280.023999999999,29.32299999999998,13984.024,8594.701000000001,13038.677
104040.846,740.7,22310.0,42532.0,744.0,13.0,33936.0,176.0,628.0,39.0,0.0,7295.0,0.207,0.395,0.006,0.0,0.315,0.001,0.005,0.0,0.0,0.067,97766,,98618.605,6.96,0.0,154.48041,361.8902,318.21565,100.58866,2894.17,0.0,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2630.5,18367.9,198.0,198.0,198.0,0.0,0.0,0.0,1047.1,34.15,33.93506,-0.312634,0.097693,34.289801,0.001407,0.02506,-5452.023999999999,-60.75800000000004,14214.024,8675.782,13694.758
104667.006,748.3,22986.0,42691.0,736.0,192.0,33930.0,179.0,632.0,39.0,0.0,6803.0,0.212,0.394,0.006,0.001,0.313,0.001,0.005,0.0,0.0,0.062,98609,,99440.122,21.46,0.85,1468.7494,537.36032,325.74876,282.18883,13048.92,1452.48,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2630.5,18393.2,198.0,198.0,198.0,0.0,0.0,0.0,1047.1,35.02,34.284879,-0.575687,-0.159434,36.392557,0.002692,0.029031,-5259.442999999999,-44.88200000000006,14705.443,8882.325,13630.882
106176.293,774.7,23918.0,42721.0,835.0,194.0,33934.0,176.0,632.0,39.0,0.0,6648.0,0.219,0.391,0.007,0.001,0.311,0.001,0.005,0.0,0.0,0.061,101255,,101464.568,27.61,2.95,1197.09673,536.61205,331.03123,282.88385,16972.11,5021.1,0.0,0.0,0.0,3677.6,2515.1,3677.6,4642.2,2515.1,19350.7,198.0,198.0,198.0,0.0,0.0,0.0,2127.1,34.83,34.419907,-0.454288,0.044194,34.577005,-0.000433,0.027438,-4743.218,-115.74699999999996,15489.218,9046.965,14066.253
108236.119,777.7,24325.0,42210.0,1122.0,194.0,33934.0,200.0,630.0,39.0,0.0,6631.0,0.222,0.386,0.01,0.001,0.31,0.001,0.005,0.0,0.0,0.06,104943,103056.0,104272.493,25.2,0.89,2769.37372,542.49784,273.53782,335.87117,15338.52,1245.47,0.0,0.73,0.0,3677.6,2515.1,3677.6,4621.4,2515.1,19283.5,127.0,127.0,127.0,0.0,0.0,0.0,2106.3,39.18,39.60153,0.312516,0.109014,31.20789,0.01973,0.021493,-3994.925,207.727,16204.925,9457.198,14097.227
111418.925,744.6,24294.0,42580.0,3303.0,191.0,33927.0,444.0,602.0,73.0,8.0,6414.0,0.217,0.38,0.029,0.001,0.303,0.004,0.005,0.0,0.0,0.057,108106,106505.0,107401.079,25.58,2.23,2262.82862,643.54754,208.85448,412.15583,15927.59,3142.51,7.52,7.52,0.0,3677.6,2515.1,3677.6,3677.6,3185.3,18032.9,137.0,137.0,137.0,0.0,0.0,0.0,492.3,45.52,46.43549,0.913461,0.002029,31.656039,0.012579,0.02346,-4045.518,-60.055000000000064,16791.518,9377.573,14579.945
113632.563,660.6,24598.0,43987.0,2936.0,194.0,33933.0,395.0,585.0,1575.0,2.0,6040.0,0.215,0.385,0.025,0.001,0.297,0.003,0.005,0.013,0.0,0.052,109862,108408.0,108594.053,20.4,0.0,1376.5802,651.40755,200.99296,429.49808,12904.18,0.0,0.94,0.94,0.0,3677.6,2515.1,3677.6,3677.6,2600.3,18358.7,103.0,103.0,103.0,0.0,0.0,0.0,1077.3,41.29,42.003391,0.29747,0.415921,32.017526,0.000633,0.020226,-5066.251,-5.138000000000034,16760.251,9077.389,14516.862
112976.705,601.8,23724.0,43086.0,1689.0,193.0,33932.0,175.0,584.0,4705.0,0.0,5662.0,0.208,0.378,0.014,0.001,0.298,0.001,0.005,0.041,0.0,0.049,109219,107958.0,107981.273,13.14,0.0,697.15393,356.68054,279.16493,131.04503,5373.1,0.0,0.0,0.0,0.0,3677.6,2515.1,3677.6,4672.4,2515.1,19270.9,124.0,124.0,124.0,0.0,0.0,0.0,2157.3,36.08,36.451486,0.161141,0.210345,29.24546,0.0,0.018794,-5026.073,31.74700000000007,16112.073,8565.826000000001,14048.253
112029.375,634.0,23619.0,42613.0,1103.0,55.0,33933.0,176.0,593.0,6075.0,0.0,4914.0,0.208,0.376,0.009,0.0,0.3,0.001,0.005,0.053,0.0,0.043,107774,107092.0,107359.282,10.79,1.67,795.73677,376.57308,249.88009,173.85133,4581.45,1149.52,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2600.3,18259.7,124.0,124.0,124.0,0.0,0.0,0.0,1077.3,35.82,36.027179,0.032739,0.17444,34.411289,-0.02922,0.023842,-4703.463,-117.216,15853.463,7934.679,13854.784
111089.7,622.5,24214.0,43295.0,943.0,1.0,33930.0,174.0,571.0,6095.0,0.0,4488.0,0.213,0.38,0.008,0.0,0.298,0.001,0.005,0.053,0.0,0.039,106168,105427.0,106689.616,42.65,3.36,1351.93954,386.33207,262.89093,178.63587,19142.16,3783.7,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2600.3,18245.0,124.0,124.0,124.0,0.0,0.0,0.0,1077.3,35.05,35.065478,-0.261957,0.277435,41.807486,-0.107578,0.027564,-4430.63,29.16999999999996,15860.63,7253.46,13265.17
